°üÃø¼Ò¸í:ÅÂ¾È,,,,,,,,,,,,,
À§µµ:36.9130555555556,,,,,,,,,,,,,
°æµµ:126.238888888889,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-26 13:55,163,-,-,-,-,-,-,4.3,¼­ºÏ¼­,283,19.3,1014.5,-
2024-06-26 13:56,163,-,-,-,-,-,-,4.3,¼­ºÏ¼­,282,19.3,1014.5,-
2024-06-26 13:57,163,-,-,-,-,-,-,4.3,¼­ºÏ¼­,283,19.3,1014.5,-
2024-06-26 13:58,164,-,-,-,-,-,-,4.4,¼­ºÏ¼­,284,19.4,1014.5,-
2024-06-26 13:59,164,-,-,-,-,-,-,4.6,¼­ºÏ¼­,284,19.4,1014.5,-
2024-06-26 14:00,165,-,-,-,-,-,-,4.7,¼­ºÏ¼­,283,19.4,1014.5,-
2024-06-26 14:01,165,-,-,-,-,-,-,4.9,¼­ºÏ¼­,284,19.4,1014.5,-
2024-06-26 14:02,165,-,-,-,-,-,-,4.9,¼­ºÏ¼­,284,19.4,1014.5,-
2024-06-26 14:03,165,-,-,-,-,-,-,4.9,¼­ºÏ¼­,285,19.3,1014.5,-
2024-06-26 14:04,166,-,-,-,-,-,-,5.3,¼­ºÏ¼­,285,19.2,1014.5,-
2024-06-26 14:05,166,-,-,-,-,-,-,5.3,¼­ºÏ¼­,286,19.2,1014.5,-
2024-06-26 14:06,166,-,-,-,-,-,-,5.4,¼­ºÏ¼­,287,19.1,1014.5,-
2024-06-26 14:07,167,-,-,-,-,-,-,5.5,¼­ºÏ¼­,287,19,1014.5,-
2024-06-26 14:08,168,-,-,-,-,-,-,5.4,¼­ºÏ¼­,288,19,1014.5,-
2024-06-26 14:09,168,-,-,-,-,-,-,5.4,¼­ºÏ¼­,288,18.9,1014.5,-
2024-06-26 14:10,168,-,-,-,-,-,-,5.3,¼­ºÏ¼­,287,18.9,1014.5,-
2024-06-26 14:11,170,-,-,-,-,-,-,5.3,¼­ºÏ¼­,287,18.8,1014.5,-
2024-06-26 14:12,170,-,-,-,-,-,-,5,¼­ºÏ¼­,289,18.8,1014.4,-
2024-06-26 14:13,171,-,-,-,-,-,-,5.3,¼­ºÏ¼­,288,18.8,1014.4,-
2024-06-26 14:14,171,-,-,-,-,-,-,5.1,¼­ºÏ¼­,289,18.8,1014.4,-
2024-06-26 14:15,172,-,-,-,-,-,-,4.9,¼­ºÏ¼­,290,18.8,1014.4,-
2024-06-26 14:16,171,-,-,-,-,-,-,5.1,¼­ºÏ¼­,290,18.8,1014.4,-
2024-06-26 14:17,173,-,-,-,-,-,-,4.8,¼­ºÏ¼­,290,18.7,1014.4,-
2024-06-26 14:18,173,-,-,-,-,-,-,4.9,¼­ºÏ¼­,292,18.7,1014.4,-
2024-06-26 14:19,173,-,-,-,-,-,-,4.9,¼­ºÏ¼­,290,18.7,1014.4,-
2024-06-26 14:20,175,-,-,-,-,-,-,5,¼­ºÏ¼­,291,18.7,1014.4,-
2024-06-26 14:21,175,-,-,-,-,-,-,5.1,¼­ºÏ¼­,292,18.7,1014.4,-
2024-06-26 14:22,176,-,-,-,-,-,-,5.1,¼­ºÏ¼­,291,18.7,1014.4,-
2024-06-26 14:23,177,-,-,-,-,-,-,5,¼­ºÏ¼­,291,18.8,1014.3,-
2024-06-26 14:24,178,-,-,-,-,-,-,4.9,¼­ºÏ¼­,290,18.8,1014.3,-
2024-06-26 14:25,179,-,-,-,-,-,-,4.5,¼­ºÏ¼­,290,18.8,1014.3,-
2024-06-26 14:26,179,-,-,-,-,-,-,4.5,¼­ºÏ¼­,289,18.7,1014.3,-
2024-06-26 14:27,180,-,-,-,-,-,-,4.5,¼­ºÏ¼­,290,18.7,1014.3,-
2024-06-26 14:28,181,-,-,-,-,-,-,4.3,¼­ºÏ¼­,289,18.7,1014.3,-
2024-06-26 14:29,182,-,-,-,-,-,-,4.3,¼­ºÏ¼­,288,18.7,1014.2,-
2024-06-26 14:30,182,-,-,-,-,-,-,4.4,¼­ºÏ¼­,288,18.7,1014.2,-
2024-06-26 14:31,183,-,-,-,-,-,-,4.4,¼­ºÏ¼­,288,18.8,1014.2,-
2024-06-26 14:32,184,-,-,-,-,-,-,4.4,¼­ºÏ¼­,287,18.8,1014.2,-
2024-06-26 14:33,185,-,-,-,-,-,-,4.4,¼­ºÏ¼­,287,18.9,1014.2,-
2024-06-26 14:34,186,-,-,-,-,-,-,4.4,¼­ºÏ¼­,287,18.9,1014.2,-
2024-06-26 14:35,187,-,-,-,-,-,-,4.5,¼­ºÏ¼­,286,19,1014.2,-
2024-06-26 14:36,188,-,-,-,-,-,-,4.6,¼­ºÏ¼­,287,19,1014.2,-
2024-06-26 14:37,189,-,-,-,-,-,-,4.6,¼­ºÏ¼­,287,19,1014.2,-
2024-06-26 14:38,189,-,-,-,-,-,-,4.6,¼­ºÏ¼­,288,19,1014.2,-
2024-06-26 14:39,191,-,-,-,-,-,-,4.6,¼­ºÏ¼­,290,19.1,1014.2,-
2024-06-26 14:40,192,-,-,-,-,-,-,4.5,¼­ºÏ¼­,291,19,1014.2,-
2024-06-26 14:41,194,-,-,-,-,-,-,4.4,¼­ºÏ¼­,291,19,1014.2,-
2024-06-26 14:42,195,-,-,-,-,-,-,4.4,¼­ºÏ¼­,292,18.9,1014.1,-
2024-06-26 14:43,196,-,-,-,-,-,-,4.4,¼­ºÏ¼­,291,18.9,1014.1,-
2024-06-26 14:44,197,-,-,-,-,-,-,4.4,¼­ºÏ¼­,291,18.9,1014.1,-
2024-06-26 14:45,198,-,-,-,-,-,-,4.4,¼­ºÏ¼­,290,18.9,1014.1,-
2024-06-26 14:46,199,-,-,-,-,-,-,4.4,¼­ºÏ¼­,290,18.9,1014,-
2024-06-26 14:47,200,-,-,-,-,-,-,4.5,¼­ºÏ¼­,289,19,1014,-
2024-06-26 14:48,202,-,-,-,-,-,-,4.5,¼­ºÏ¼­,289,19,1014,-
2024-06-26 14:49,202,-,-,-,-,-,-,4.6,¼­ºÏ¼­,289,19,1014,-
2024-06-26 14:50,204,-,-,-,-,-,-,4.6,¼­ºÏ¼­,289,19.1,1014,-
2024-06-26 14:51,205,-,-,-,-,-,-,4.5,¼­ºÏ¼­,289,19.1,1014,-
2024-06-26 14:52,205,-,-,-,-,-,-,4.4,¼­ºÏ¼­,289,19.2,1014,-
2024-06-26 14:53,207,-,-,-,-,-,-,4.3,¼­ºÏ¼­,289,19.2,1014,-
2024-06-26 14:54,209,-,-,-,-,-,-,4.2,¼­ºÏ¼­,289,19.2,1014,-
2024-06-26 14:55,210,-,-,-,-,-,-,4.2,¼­ºÏ¼­,289,19.2,1014,-
2024-06-26 14:56,211,-,-,-,-,-,-,4.2,¼­ºÏ¼­,289,19.2,1014,-
2024-06-26 14:57,212,-,-,-,-,-,-,4.2,¼­ºÏ¼­,288,19.3,1014,-
2024-06-26 14:58,214,-,-,-,-,-,-,4.2,¼­ºÏ¼­,290,19.4,1014,-
2024-06-26 14:59,215,-,-,-,-,-,-,4.2,¼­ºÏ¼­,291,19.4,1014,-
2024-06-26 15:00,217,-,-,-,-,-,-,4.1,¼­ºÏ¼­,291,19.4,1014,-
2024-06-26 15:01,218,-,-,-,-,-,-,4.1,¼­ºÏ¼­,291,19.4,1013.9,-
2024-06-26 15:02,220,-,-,-,-,-,-,4,¼­ºÏ¼­,293,19.4,1013.9,-
2024-06-26 15:03,221,-,-,-,-,-,-,4,¼­ºÏ¼­,294,19.4,1013.9,-
2024-06-26 15:04,223,-,-,-,-,-,-,3.9,¼­ºÏ¼­,294,19.3,1013.9,-
2024-06-26 15:05,224,-,-,-,-,-,-,3.8,¼­ºÏ¼­,295,19.4,1013.9,-
2024-06-26 15:06,226,-,-,-,-,-,-,3.7,¼­ºÏ¼­,295,19.4,1013.9,-
2024-06-26 15:07,227,-,-,-,-,-,-,3.5,¼­ºÏ¼­,296,19.3,1013.9,-
2024-06-26 15:08,229,-,-,-,-,-,-,3.5,¼­ºÏ¼­,296,19.3,1013.9,-
2024-06-26 15:09,230,-,-,-,-,-,-,3.4,¼­ºÏ¼­,295,19.3,1013.9,-
2024-06-26 15:10,232,-,-,-,-,-,-,3.4,¼­ºÏ¼­,294,19.3,1013.9,-
2024-06-26 15:11,234,-,-,-,-,-,-,3.4,¼­ºÏ¼­,294,19.2,1013.9,-
2024-06-26 15:12,235,-,-,-,-,-,-,3.3,¼­ºÏ¼­,291,19.2,1013.8,-
2024-06-26 15:13,237,-,-,-,-,-,-,3.3,¼­ºÏ¼­,291,19.2,1013.8,-
2024-06-26 15:14,239,-,-,-,-,-,-,3.2,¼­ºÏ¼­,287,19.2,1013.9,-
2024-06-26 15:15,241,-,-,-,-,-,-,3.3,¼­ºÏ¼­,285,19.2,1013.9,-
2024-06-26 15:16,243,-,-,-,-,-,-,3.1,¼­ºÏ¼­,285,19.3,1013.9,-
2024-06-26 15:17,245,-,-,-,-,-,-,3.3,¼­ºÏ¼­,284,19.4,1013.9,-
2024-06-26 15:18,247,-,-,-,-,-,-,3.4,¼­ºÏ¼­,284,19.4,1013.9,-
2024-06-26 15:19,249,-,-,-,-,-,-,3.4,¼­ºÏ¼­,284,19.4,1013.9,-
2024-06-26 15:20,251,-,-,-,-,-,-,3.4,¼­ºÏ¼­,283,19.4,1013.9,-
2024-06-26 15:21,253,-,-,-,-,-,-,3.6,¼­ºÏ¼­,284,19.5,1013.9,-
2024-06-26 15:22,254,-,-,-,-,-,-,3.6,¼­ºÏ¼­,285,19.5,1013.9,-
2024-06-26 15:23,256,-,-,-,-,-,-,3.9,¼­ºÏ¼­,287,19.6,1013.9,-
2024-06-26 15:24,258,-,-,-,-,-,-,3.9,¼­ºÏ¼­,287,19.6,1013.9,-
2024-06-26 15:25,259,-,-,-,-,-,-,4,¼­ºÏ¼­,289,19.6,1013.9,-
2024-06-26 15:26,261,-,-,-,-,-,-,4.1,¼­ºÏ¼­,289,19.6,1013.8,-
2024-06-26 15:27,263,-,-,-,-,-,-,4.1,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:28,264,-,-,-,-,-,-,4.3,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:29,267,-,-,-,-,-,-,4.4,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:30,269,-,-,-,-,-,-,4.5,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:31,271,-,-,-,-,-,-,4.5,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:32,273,-,-,-,-,-,-,4.5,¼­ºÏ¼­,291,19.6,1013.8,-
2024-06-26 15:33,276,-,-,-,-,-,-,4.6,¼­ºÏ¼­,291,19.5,1013.8,-
2024-06-26 15:34,277,-,-,-,-,-,-,4.8,¼­ºÏ¼­,290,19.5,1013.8,-
2024-06-26 15:35,279,-,-,-,-,-,-,4.7,¼­ºÏ¼­,290,19.7,1013.8,-
2024-06-26 15:36,281,-,-,-,-,-,-,4.7,¼­ºÏ¼­,289,19.6,1013.8,-
2024-06-26 15:37,283,-,-,-,-,-,-,4.8,¼­ºÏ¼­,288,19.6,1013.8,-
2024-06-26 15:38,285,-,-,-,-,-,-,4.9,¼­ºÏ¼­,288,19.6,1013.8,-
2024-06-26 15:39,287,-,-,-,-,-,-,5,¼­ºÏ¼­,287,19.6,1013.8,-
2024-06-26 15:40,288,-,-,-,-,-,-,4.9,¼­ºÏ¼­,287,19.7,1013.8,-
2024-06-26 15:41,290,-,-,-,-,-,-,4.9,¼­ºÏ¼­,285,19.7,1013.8,-
2024-06-26 15:42,292,-,-,-,-,-,-,4.8,¼­ºÏ¼­,284,19.7,1013.8,-
2024-06-26 15:43,294,-,-,-,-,-,-,4.8,¼­ºÏ¼­,283,19.7,1013.8,-
2024-06-26 15:44,296,-,-,-,-,-,-,4.9,¼­ºÏ¼­,282,19.8,1013.8,-
2024-06-26 15:45,298,-,-,-,-,-,-,4.7,¼­ºÏ¼­,282,19.9,1013.8,-
2024-06-26 15:46,301,-,-,-,-,-,-,4.5,¼­,280,20,1013.8,-
2024-06-26 15:47,303,-,-,-,-,-,-,4.5,¼­,281,20,1013.8,-
2024-06-26 15:48,305,-,-,-,-,-,-,4.5,¼­,280,20,1013.8,-
2024-06-26 15:49,307,-,-,-,-,-,-,4.5,¼­ºÏ¼­,282,20,1013.8,-
2024-06-26 15:50,309,-,-,-,-,-,-,4.3,¼­ºÏ¼­,282,20,1013.8,-
2024-06-26 15:51,311,-,-,-,-,-,-,4.3,¼­,280,20,1013.8,-
2024-06-26 15:52,313,-,-,-,-,-,-,4.3,¼­,280,20,1013.8,-
2024-06-26 15:53,315,-,-,-,-,-,-,4.3,¼­,279,20,1013.8,-
2024-06-26 15:54,317,-,-,-,-,-,-,4.4,¼­,279,20,1013.8,-
2024-06-26 15:55,320,-,-,-,-,-,-,4.4,¼­,279,20,1013.8,-
2024-06-26 15:56,322,-,-,-,-,-,-,4.3,¼­,280,20,1013.8,-
2024-06-26 15:57,324,-,-,-,-,-,-,4.5,¼­,279,20,1013.8,-
2024-06-26 15:58,326,-,-,-,-,-,-,4.1,¼­,281,19.9,1013.8,-
2024-06-26 15:59,327,-,-,-,-,-,-,4.3,¼­,279,19.9,1013.8,-
2024-06-26 16:00,330,-,-,-,-,-,-,4.2,¼­,280,19.9,1013.8,-
2024-06-26 16:01,332,-,-,-,-,-,-,4.3,¼­,279,19.9,1013.8,-
2024-06-26 16:02,334,-,-,-,-,-,-,4.2,¼­,279,19.9,1013.8,-
2024-06-26 16:03,336,-,-,-,-,-,-,4,¼­,279,19.9,1013.8,-
2024-06-26 16:04,338,-,-,-,-,-,-,4.1,¼­,279,19.9,1013.8,-
2024-06-26 16:05,340,-,-,-,-,-,-,3.9,¼­,281,19.9,1013.9,-
2024-06-26 16:06,343,-,-,-,-,-,-,3.9,¼­,280,19.9,1013.9,-
2024-06-26 16:07,345,-,-,-,-,-,-,3.9,¼­,279,19.9,1013.9,-
2024-06-26 16:08,347,-,-,-,-,-,-,3.6,¼­,279,19.8,1013.8,-
2024-06-26 16:09,349,-,-,-,-,-,-,3.1,¼­,277,19.8,1013.8,-
2024-06-26 16:10,352,-,-,-,-,-,-,2.9,¼­,278,19.8,1013.8,-
2024-06-26 16:11,354,-,-,-,-,-,-,2.5,¼­,275,19.8,1013.8,-
2024-06-26 16:12,356,-,-,-,-,-,-,1.9,¼­ºÏ¼­,288,20,1013.9,-
2024-06-26 16:13,358,-,-,-,-,-,-,2.9,¼­ºÏ¼­,283,20,1013.9,-
2024-06-26 16:14,360,-,-,-,-,-,-,2.4,¼­ºÏ¼­,283,20.1,1013.9,-
2024-06-26 16:15,362,-,-,-,-,-,-,2.2,¼­ºÏ¼­,283,20.1,1013.9,-
2024-06-26 16:16,364,-,-,-,-,-,-,1.2,¼­,280,20.1,1013.9,-
2024-06-26 16:17,366,-,-,-,-,-,-,1.7,¼­,278,20.2,1013.8,-
2024-06-26 16:18,369,-,-,-,-,-,-,1.5,¼­ºÏ¼­,289,20.3,1013.8,-
2024-06-26 16:19,371,-,-,-,-,-,-,1.2,¼­,278,20.3,1013.8,-
2024-06-26 16:20,373,-,-,-,-,-,-,1,¼­,278,20.3,1013.8,-
2024-06-26 16:21,375,-,-,-,-,-,-,1.5,¼­ºÏ¼­,283,20.4,1013.8,-
2024-06-26 16:22,377,-,-,-,-,-,-,1.8,¼­,275,20.4,1013.8,-
2024-06-26 16:23,379,-,-,-,-,-,-,1.1,¼­,278,20.4,1013.8,-
2024-06-26 16:24,382,-,-,-,-,-,-,1.8,¼­,279,20.4,1013.8,-
2024-06-26 16:25,384,-,-,-,-,-,-,1.8,¼­,281,20.4,1013.8,-
2024-06-26 16:26,386,-,-,-,-,-,-,2.6,¼­,278,20.4,1013.8,-
2024-06-26 16:27,388,-,-,-,-,-,-,3.2,¼­ºÏ¼­,282,20.4,1013.8,-
2024-06-26 16:28,391,-,-,-,-,-,-,2.5,¼­ºÏ¼­,288,20.4,1013.8,-
2024-06-26 16:29,393,-,-,-,-,-,-,2.5,¼­ºÏ¼­,283,20.5,1013.8,-
2024-06-26 16:30,395,-,-,-,-,-,-,2.8,¼­ºÏ¼­,283,20.5,1013.7,-
2024-06-26 16:31,398,-,-,-,-,-,-,2.7,¼­ºÏ¼­,283,20.5,1013.7,-
2024-06-26 16:32,400,-,-,-,-,-,-,2.8,¼­ºÏ¼­,282,20.5,1013.7,-
2024-06-26 16:33,402,-,-,-,-,-,-,3.3,¼­,281,20.5,1013.7,-
2024-06-26 16:34,404,-,-,-,-,-,-,3.5,¼­ºÏ¼­,282,20.4,1013.7,-
2024-06-26 16:35,406,-,-,-,-,-,-,3.7,¼­ºÏ¼­,282,20.3,1013.8,-
2024-06-26 16:36,408,-,-,-,-,-,-,3.6,¼­,280,20.1,1013.8,-
2024-06-26 16:37,411,-,-,-,-,-,-,3.4,¼­,279,20.1,1013.8,-
2024-06-26 16:38,413,-,-,-,-,-,-,3.3,¼­,280,20,1013.8,-
2024-06-26 16:39,415,-,-,-,-,-,-,3.1,¼­,278,20,1013.8,-
2024-06-26 16:40,417,-,-,-,-,-,-,2.8,¼­,279,20,1013.7,-
2024-06-26 16:41,419,-,-,-,-,-,-,1.9,¼­ºÏ¼­,283,20.1,1013.7,-
2024-06-26 16:42,421,-,-,-,-,-,-,1.1,¼­ºÏ¼­,285,20.3,1013.8,-
2024-06-26 16:43,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:44,426,-,-,-,-,-,-,0.4,¼­,273,20.3,1013.8,-
2024-06-26 16:45,428,-,-,-,-,-,-,0.4,¼­,277,20.4,1013.8,-
2024-06-26 16:46,431,-,-,-,-,-,-,0.7,¼­,272,20.4,1013.8,-
2024-06-26 16:47,433,-,-,-,-,-,-,0.4,¼­ºÏ¼­,285,20.4,1013.8,-
2024-06-26 16:48,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:49,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-26 16:50,439,-,-,-,-,-,-,1.4,¼­ºÏ¼­,283,20.6,1013.7,-
2024-06-26 16:51,441,-,-,-,-,-,-,1,¼­ºÏ¼­,285,20.7,1013.7,-
2024-06-26 16:52,443,-,-,-,-,-,-,1.5,¼­ºÏ¼­,283,20.8,1013.7,-
2024-06-26 16:53,445,-,-,-,-,-,-,1.9,¼­ºÏ¼­,283,20.9,1013.7,-
2024-06-26 16:54,448,-,-,-,-,-,-,3.1,¼­ºÏ¼­,284,20.9,1013.7,-
2024-06-26 16:55,450,-,-,-,-,-,-,2.7,¼­,280,20.9,1013.7,-
2024-06-26 16:56,452,-,-,-,-,-,-,2.9,¼­ºÏ¼­,282,20.8,1013.7,-
2024-06-26 16:57,454,-,-,-,-,-,-,3.2,¼­ºÏ¼­,283,20.8,1013.7,-
2024-06-26 16:58,456,-,-,-,-,-,-,3.1,¼­,280,20.8,1013.6,-
2024-06-26 16:59,459,-,-,-,-,-,-,3.1,¼­,280,20.8,1013.6,-
2024-06-26 17:00,461,-,-,-,-,-,-,3.5,¼­ºÏ¼­,282,20.8,1013.6,-
2024-06-26 17:01,462,-,-,-,-,-,-,3.1,¼­,280,20.8,1013.6,-
2024-06-26 17:02,465,-,-,-,-,-,-,2.6,¼­,279,20.8,1013.6,-
2024-06-26 17:03,466,-,-,-,-,-,-,2.1,¼­,280,20.8,1013.7,-
2024-06-26 17:04,469,-,-,-,-,-,-,1.9,¼­,278,20.8,1013.7,-
2024-06-26 17:05,471,-,-,-,-,-,-,2.6,¼­,276,20.9,1013.7,-
2024-06-26 17:06,473,-,-,-,-,-,-,1.9,¼­,276,20.9,1013.7,-
2024-06-26 17:07,475,-,-,-,-,-,-,1.3,¼­,275,20.9,1013.7,-
2024-06-26 17:08,477,-,-,-,-,-,-,1.4,¼­,277,20.9,1013.7,-
2024-06-26 17:09,479,-,-,-,-,-,-,1.6,¼­,279,21,1013.7,-
2024-06-26 17:10,480,-,-,-,-,-,-,2,¼­,281,21,1013.7,-
2024-06-26 17:11,483,-,-,-,-,-,-,1.9,¼­,278,21,1013.6,-
2024-06-26 17:12,486,-,-,-,-,-,-,2,¼­,275,21,1013.6,-
2024-06-26 17:13,487,-,-,-,-,-,-,2.2,¼­,279,21,1013.6,-
2024-06-26 17:14,490,-,-,-,-,-,-,2.6,¼­,278,20.9,1013.6,-
2024-06-26 17:15,491,-,-,-,-,-,-,2,¼­,274,20.9,1013.6,-
2024-06-26 17:16,493,-,-,-,-,-,-,1.9,¼­,278,20.9,1013.6,-
2024-06-26 17:17,495,-,-,-,-,-,-,1.2,¼­,275,20.8,1013.6,-
2024-06-26 17:18,497,-,-,-,-,-,-,0.7,¼­,280,20.9,1013.6,-
2024-06-26 17:19,498,-,-,-,-,-,-,0.7,¼­,280,21,1013.6,-
2024-06-26 17:20,500,-,-,-,-,-,-,1.2,¼­,277,21,1013.6,-
2024-06-26 17:21,502,-,-,-,-,-,-,1.1,¼­,277,21.1,1013.6,-
2024-06-26 17:22,504,-,-,-,-,-,-,2,¼­,280,21.1,1013.6,-
2024-06-26 17:23,506,-,-,-,-,-,-,2.2,¼­,278,21,1013.6,-
2024-06-26 17:24,507,-,-,-,-,-,-,2.6,¼­,280,21,1013.6,-
2024-06-26 17:25,509,-,-,-,-,-,-,3,¼­,280,20.9,1013.6,-
2024-06-26 17:26,512,-,-,-,-,-,-,3.3,¼­,279,20.8,1013.6,-
2024-06-26 17:27,513,-,-,-,-,-,-,3,¼­,280,20.6,1013.6,-
2024-06-26 17:28,515,-,-,-,-,-,-,3.4,¼­,280,20.6,1013.6,-
2024-06-26 17:29,517,-,-,-,-,-,-,3.4,¼­,280,20.5,1013.6,-
2024-06-26 17:30,519,-,-,-,-,-,-,3.7,¼­,279,20.4,1013.6,-
2024-06-26 17:31,521,-,-,-,-,-,-,3.4,¼­,280,20.4,1013.6,-
2024-06-26 17:32,523,-,-,-,-,-,-,3.1,¼­,280,20.3,1013.6,-
2024-06-26 17:33,525,-,-,-,-,-,-,3.4,¼­,279,20.3,1013.6,-
2024-06-26 17:34,527,-,-,-,-,-,-,3.3,¼­,281,20.3,1013.6,-
2024-06-26 17:35,529,-,-,-,-,-,-,3,¼­,278,20.3,1013.6,-
2024-06-26 17:36,530,-,-,-,-,-,-,3.2,¼­,279,20.3,1013.6,-
2024-06-26 17:37,532,-,-,-,-,-,-,3.3,¼­,279,20.2,1013.5,-
2024-06-26 17:38,534,-,-,-,-,-,-,2.9,¼­,279,20.3,1013.5,-
2024-06-26 17:39,536,-,-,-,-,-,-,2.5,¼­,278,20.3,1013.5,-
2024-06-26 17:40,538,-,-,-,-,-,-,2.5,¼­,278,20.3,1013.5,-
2024-06-26 17:41,540,-,-,-,-,-,-,1.9,¼­,277,20.3,1013.5,-
2024-06-26 17:42,542,-,-,-,-,-,-,0.8,¼­,267,20.3,1013.5,-
2024-06-26 17:43,544,-,-,-,-,-,-,0.2,¼­ºÏ¼­,287,20.4,1013.5,-
2024-06-26 17:44,545,-,-,-,-,-,-,0.6,¼­,274,20.5,1013.6,-
2024-06-26 17:45,547,-,-,-,-,-,-,0.5,¼­,274,20.6,1013.6,-
2024-06-26 17:46,549,-,-,-,-,-,-,0.8,¼­,273,20.6,1013.6,-
2024-06-26 17:47,551,-,-,-,-,-,-,1.3,¼­,278,20.7,1013.6,-
2024-06-26 17:48,552,-,-,-,-,-,-,1,¼­ºÏ¼­,286,20.7,1013.6,-
2024-06-26 17:49,554,-,-,-,-,-,-,1.3,¼­ºÏ¼­,282,20.7,1013.6,-
2024-06-26 17:50,555,-,-,-,-,-,-,1.2,¼­ºÏ¼­,286,20.8,1013.6,-
2024-06-26 17:51,557,-,-,-,-,-,-,1.2,¼­ºÏ¼­,283,20.8,1013.6,-
2024-06-26 17:52,559,-,-,-,-,-,-,1.7,¼­,278,20.9,1013.6,-
2024-06-26 17:53,560,-,-,-,-,-,-,1.1,¼­,272,20.9,1013.7,-
2024-06-26 17:54,562,-,-,-,-,-,-,0.8,¼­,277,20.9,1013.7,-
2024-06-26 17:55,563,-,-,-,-,-,-,0.9,¼­,281,21,1013.7,-
2024-06-26 17:56,565,-,-,-,-,-,-,1.1,¼­,274,21,1013.7,-
2024-06-26 17:57,566,-,-,-,-,-,-,1.5,¼­,280,21,1013.7,-
2024-06-26 17:58,568,-,-,-,-,-,-,1.8,¼­,277,21.1,1013.7,-
2024-06-26 17:59,569,-,-,-,-,-,-,1.7,¼­,279,21,1013.7,-
2024-06-26 18:00,570,-,-,-,-,-,-,1.9,¼­,277,21,1013.7,-
2024-06-26 18:01,571,-,-,-,-,-,-,2.3,¼­,279,20.9,1013.7,-
2024-06-26 18:02,573,-,-,-,-,-,-,2.3,¼­,275,20.9,1013.7,-
2024-06-26 18:03,574,-,-,-,-,-,-,2,¼­,275,20.8,1013.7,-
2024-06-26 18:04,576,-,-,-,-,-,-,1.8,¼­,278,20.8,1013.7,-
2024-06-26 18:05,577,-,-,-,-,-,-,2.2,¼­,279,20.8,1013.7,-
2024-06-26 18:06,579,-,-,-,-,-,-,1.9,¼­,276,20.8,1013.7,-
2024-06-26 18:07,580,-,-,-,-,-,-,1.5,¼­,277,20.8,1013.7,-
2024-06-26 18:08,581,-,-,-,-,-,-,2.2,¼­,278,20.8,1013.7,-
2024-06-26 18:09,582,-,-,-,-,-,-,1.6,¼­,275,20.8,1013.7,-
2024-06-26 18:10,583,-,-,-,-,-,-,1.7,¼­,273,20.8,1013.8,-
2024-06-26 18:11,584,-,-,-,-,-,-,1.3,¼­,267,20.9,1013.8,-
2024-06-26 18:12,585,-,-,-,-,-,-,1.5,¼­,279,20.9,1013.8,-
2024-06-26 18:13,587,-,-,-,-,-,-,1.6,¼­,276,20.9,1013.8,-
2024-06-26 18:14,588,-,-,-,-,-,-,1,¼­,280,20.9,1013.8,-
2024-06-26 18:15,589,-,-,-,-,-,-,1.2,¼­ºÏ¼­,282,20.9,1013.8,-
2024-06-26 18:16,591,-,-,-,-,-,-,1.1,¼­,280,20.9,1013.8,-
2024-06-26 18:17,592,-,-,-,-,-,-,1.1,¼­ºÏ¼­,282,20.9,1013.8,-
2024-06-26 18:18,593,-,-,-,-,-,-,1.2,¼­,273,20.9,1013.8,-
2024-06-26 18:19,594,-,-,-,-,-,-,1,¼­,274,20.9,1013.8,-
2024-06-26 18:20,595,-,-,-,-,-,-,0.7,¼­,271,20.8,1013.8,-
2024-06-26 18:21,596,-,-,-,-,-,-,0.5,¼­³²¼­,257,20.7,1013.8,-
2024-06-26 18:22,597,-,-,-,-,-,-,0.7,¼­³²¼­,257,20.8,1013.8,-
2024-06-26 18:23,598,-,-,-,-,-,-,1.1,¼­,264,20.7,1013.8,-
2024-06-26 18:24,599,-,-,-,-,-,-,1,¼­³²¼­,255,20.8,1013.8,-
2024-06-26 18:25,600,-,-,-,-,-,-,1.3,¼­,260,20.7,1013.8,-
2024-06-26 18:26,602,-,-,-,-,-,-,0.8,¼­,268,20.6,1013.8,-
2024-06-26 18:27,602,-,-,-,-,-,-,0.5,¼­³²¼­,254,20.7,1013.8,-
2024-06-26 18:28,604,-,-,-,-,-,-,0.7,¼­,275,20.6,1013.8,-
2024-06-26 18:29,605,-,-,-,-,-,-,0.9,¼­,270,20.5,1013.8,-
2024-06-26 18:30,607,-,-,-,-,-,-,1,¼­,269,20.5,1013.8,-
