관측소명:태안항,,,,,,,,,,,,,,
위도:37.006722,,,,,,,,,,,,,,
경도:126.270222,,,,,,,,,,,,,,
관측시간,유속(cm/s),유향(16points),유향(deg),수온(℃),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-23 23:10,50.7,서남서,250,18.3,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:20,37.9,동,101,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:30,27,서남서,258,18.21,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:40,27.1,서,267,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:50,21,서,269,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:00,18.1,서,277,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:10,18.1,서북서,300,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:20,12.2,북북서,331,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:30,13.8,북,11,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:40,25.8,북동,39,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:50,23.6,북동,56,18.21,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:00,23.8,북동,37,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:10,25.5,동남동,117,18.1,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:20,28.5,동남동,118,18.05,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:30,36.9,동,100,18.04,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:40,48.8,북동,41,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:50,53.1,동,101,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:00,73.2,북동,45,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:10,86.3,북동,46,17.51,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:20,83.6,북동,45,17.39,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:30,97,북동,42,17.07,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:40,99,북동,49,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:50,92.6,북동,49,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:00,63.6,북동,50,17.2,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:10,32.4,동남동,121,16.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:20,44.7,동북동,70,16.5,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:30,32.5,동남동,117,16.45,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:40,67.7,북동,53,16.41,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:50,42.3,북동,56,16.42,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:00,38.6,동북동,60,16.42,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:10,42.6,동남동,115,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:20,30.3,동북동,77,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:30,4.9,남남동,155,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:40,29.5,동,90,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:50,21,동북동,72,16.55,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:00,31.8,동북동,60,16.54,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:10,15.8,남동,141,16.51,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:20,18.2,동,98,16.5,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:30,12.3,동북동,71,16.46,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:40,9.9,동남동,110,16.43,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:50,10.6,남남동,167,16.36,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:00,13.6,남,189,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:10,18.2,남서,219,16.31,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:20,16.7,동남동,119,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:30,24.8,서,259,16.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:40,29.1,서남서,244,16.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:50,29.8,서남서,246,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:00,27.2,서남서,256,16.27,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:10,31.4,서남서,246,16.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:20,37.6,서남서,244,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:30,45,서남서,242,16.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:40,45,서남서,243,16.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:50,48,동남동,108,16.3,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:00,49.4,남서,236,16.31,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:10,59.7,남서,236,16.39,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:20,59.9,남서,230,16.55,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:30,95.1,남서,234,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:40,110.7,남서,233,16.53,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:50,94.3,서남서,238,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:00,115.8,남서,236,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:10,109.6,남서,235,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:20,117.5,남서,233,17.05,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:30,116.4,서남서,239,17.17,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:40,111.7,남서,235,17.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:50,122.2,동,98,17.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:00,117.9,동,99,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:10,119.2,서남서,243,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:20,128.5,서남서,242,17.48,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:30,113.1,서남서,237,17.82,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:50,110.7,동,97,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:00,102.5,서남서,241,18.04,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:10,98.4,서남서,238,17.87,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:20,78.1,남서,230,17.73,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:30,52.1,남서,229,17.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:40,44.4,동남동,102,17.85,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:50,41.7,남서,229,17.93,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:00,35.2,남서,234,17.96,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:10,30.3,서남서,239,17.98,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:20,24.7,남동,140,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:30,27.4,남서,233,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:40,28,남남동,151,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:50,20.3,남동,144,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:00,7.7,서남서,239,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:10,7.7,서북서,287,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:20,8.2,서남서,255,18.21,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:30,11.1,남서,226,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:40,12.3,동,85,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:50,11.9,동남동,105,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:00,14,동남동,112,18.44,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:10,19.2,동남동,108,18.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:20,23.2,동,99,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:30,25.9,북북동,27,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:40,26.2,북북동,29,18.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:50,36.4,동,101,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:00,51.8,북동,44,18.22,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:10,50.6,동남동,104,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:20,51.1,동남동,103,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:30,56.9,북동,42,17.89,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:40,62,북동,46,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:50,78.5,동,100,17.4,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:00,80.2,북동,42,17.12,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:10,68.7,북동,50,17,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:20,65,북동,47,16.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:30,55,북동,41,17.23,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:40,22.6,동,83,17.13,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:50,23.4,동,94,17,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:00,22.9,동,89,16.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:10,24.1,동,84,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:20,20.3,동,87,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:30,20.3,동,98,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:40,17.8,동남동,106,16.78,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:50,11.2,동,99,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:00,18,남동,125,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:10,18.3,남남동,163,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:20,11.4,남남동,167,16.65,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:30,17.6,남,185,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:40,20.7,남동,142,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:50,28.6,남동,146,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:00,26.1,남서,219,16.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:10,25.5,남서,220,16.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:20,26.7,남서,222,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:30,33.8,남서,230,16.68,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:40,35.3,동남동,106,16.55,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:50,48.9,동,99,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:00,57.6,남서,231,16.89,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:10,70.7,남서,233,16.98,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:20,66.9,남서,232,17.02,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:30,78.1,남서,235,17.12,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:40,88.2,서남서,238,17.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:50,96.8,남서,235,17.5,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:00,106.3,남서,234,17.57,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:10,115.3,남서,234,17.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:20,112.2,남서,231,17.51,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:30,113.6,남서,230,17.54,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:40,116.7,남서,229,17.61,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:50,93.9,남서,232,17.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:00,104.3,남서,229,17.64,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:10,96.2,남서,229,17.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:20,84.7,남서,231,17.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:30,78.6,남서,228,17.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:40,66.9,남서,227,17.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:50,52,남서,224,17.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:00,60.3,남서,225,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:10,54,남서,227,17.95,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:20,48.5,남서,226,17.97,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:30,37,남서,224,18.01,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:40,34.7,남서,235,18.06,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:50,29.9,남서,234,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:00,26.1,남동,127,18.09,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:10,24.9,남동,145,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:20,16.2,남서,236,18.09,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:30,6.7,서남서,237,18.09,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:40,1.8,동남동,107,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:50,9.2,동북동,62,18.04,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:00,6.9,동,96,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:10,7.7,동남동,121,18.14,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:20,15.4,동,97,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:30,11.2,동남동,104,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:40,18.8,북,351,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:50,14,북북동,22,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:00,26.5,북북동,18,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:10,30.1,북북동,23,18.39,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:20,28.8,북북동,22,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:30,58.8,북북동,32,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:40,70.9,북북동,31,18.13,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:50,66.9,북동,42,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:00,91.9,동,99,17.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:10,103.6,동,99,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:20,108.4,동,98,17.43,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:30,102.4,동남동,102,17.26,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:40,108.5,북동,46,17.13,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:50,80.5,동,100,16.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:00,35.2,동남동,106,17.01,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:10,26.1,동남동,105,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:20,37.2,동북동,67,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:30,35.1,동남동,109,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:40,54.4,동,99,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:50,38.3,동남동,104,16.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:00,35.2,동남동,103,16.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:10,25.5,동남동,114,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:20,23.8,동남동,108,16.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:30,23.2,동,93,16.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:40,22.1,동,89,16.75,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:50,22.2,동,99,16.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:00,22.4,남동,134,16.7,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:10,18,남동,140,16.66,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:20,22.7,남,188,16.63,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:30,16.7,남동,132,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:40,9.6,동,91,16.58,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:50,14.3,북북서,334,16.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:00,10.6,남,180,16.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:10,19.1,동남동,121,16.48,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:20,18.2,남동,126,16.5,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:30,14.4,동남동,121,16.49,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:40,22.8,동남동,118,16.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:50,29.1,남동,126,16.61,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:00,30.6,동남동,112,16.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:10,39,동,96,16.52,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:20,47.8,동,100,16.52,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:30,61.7,동남동,103,16.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:40,48.2,서남서,239,16.57,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:50,68.4,동,100,16.62,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:00,70.1,동,97,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:10,78.2,동,97,16.85,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:20,90.9,동,98,16.94,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:30,101.4,남서,231,17.02,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:40,102.8,남서,231,17.06,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:50,117.7,남서,232,17.16,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:00,122.6,남서,235,17.18,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:10,130,서남서,239,17.38,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:20,124.9,남서,235,17.37,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:30,117.9,남서,234,17.39,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:40,117.1,서남서,237,17.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:50,119.2,서남서,237,17.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:00,119.5,서남서,243,17.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:10,89.5,남서,234,17.63,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:20,89.4,남서,231,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:30,84,남서,233,18.12,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:40,98.9,서남서,240,18.23,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:50,88.9,서남서,243,18.1,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:00,78.9,동,99,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:10,63.2,동,98,18.05,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:20,58.3,동,96,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:30,43.6,동,99,18.14,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:40,35,남서,230,18.18,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:50,24.6,남서,230,18.19,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:00,22.4,남서,236,18.16,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:10,23.6,남남서,211,18.15,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:20,15.7,남서,230,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:30,10.9,남남서,206,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:40,6.7,서,278,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:50,7.1,북서,309,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:00,9.7,동,86,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:10,14.1,북북서,333,18.31,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:20,5.4,동남동,114,18.19,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:30,15,동남동,111,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:40,15.9,북북동,30,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:50,20.1,동남동,102,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:00,30.8,북북동,19,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:10,28.6,북북동,22,18.29,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:20,30.9,북북동,27,18.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:30,32,북북동,22,18.27,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:40,47.7,북북동,31,18.2,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:50,54.9,북동,36,18.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:00,69.7,북동,38,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:10,75.3,북동,42,17.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:20,59,북동,50,17.7,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:30,73.2,북동,43,17.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:40,87.6,북동,44,17.33,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:50,78.3,북동,50,17.22,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:00,70.7,북동,45,17.09,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:10,69.9,북동,40,17.02,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:20,23.1,동남동,113,17.49,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:30,19.1,동,94,17.22,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:40,24.3,동,96,17.03,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:50,19.2,동남동,123,16.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:00,19.5,동북동,77,16.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:10,22.2,동남동,104,16.95,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:20,18.6,남동,128,16.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:30,20.5,남동,132,16.97,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:40,21.7,남동,140,16.95,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:50,7.6,남동,142,16.92,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:00,9.3,남동,129,16.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:10,16.9,남동,140,16.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:20,11.5,동남동,110,16.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:30,26.7,남남서,195,16.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:40,23.3,남남서,207,16.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:50,20.1,남동,137,16.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:00,25.5,남서,232,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:10,22.3,남서,234,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:20,30.2,남서,231,16.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:30,35.2,남서,230,16.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:40,37.5,남서,229,16.87,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:50,52.5,남서,231,17.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:00,54.5,남서,232,17.1,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:10,60.4,남서,231,17.29,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:20,82.1,남서,235,17.46,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:30,103,남서,236,17.62,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:40,108.7,남서,235,17.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:50,112,서남서,237,17.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:00,118.3,서남서,238,17.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:10,119.5,남서,233,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:20,123.6,남서,232,17.67,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:30,106.9,남서,232,17.85,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:40,108.2,남서,232,17.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:50,95.8,남서,230,17.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:00,100.7,남서,229,17.91,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:10,85,남서,227,17.92,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:20,73.4,남서,226,17.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:30,68.4,남서,228,18,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:40,55.8,남서,226,18,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:50,58.6,남서,224,18.08,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:00,57.3,남서,229,18.1,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:10,33.4,남서,231,18.11,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:20,16.9,서남서,254,18.09,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:30,17.4,남서,225,18.1,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:40,29.5,남동,138,18.17,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:50,22,서남서,244,18.25,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:00,24.9,서남서,245,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:10,23.3,남동,134,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:20,13.6,남남동,152,18.28,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:30,9,북서,310,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:40,7.9,북,2,18.26,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:50,5.8,북,1,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:00,12.8,북북동,19,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:10,15.5,북북동,28,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:20,17.2,동남동,120,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:30,14.3,동남동,116,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:40,19.4,북북동,19,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:50,22.2,북북동,19,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:00,32.9,북북동,25,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:10,44.9,북북동,25,18.31,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:20,48,북북동,26,18.17,-,-,-,-,-,-,-,-,-,-
