°üÃø¼Ò¸í:°í·¡ºÒÇØ¼ö¿åÀå,,,,,,,,,,,,,,,
À§µµ:36.58,,,,,,,,,,,,,,,
°æµµ:129.454083,,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m),ÆÄÇâ(deg)
2024-06-22 12:00,17.4,ºÏ,351,17.05,0.47,3.5,0.78,4,1.7,ºÏµ¿,40,19.7,1001.2,-,196
2024-06-22 12:05,14.1,ºÏºÏ¼­,348,17.11,0.43,3.4,0.62,3.5,2,ºÏµ¿,40,20,1001.2,-,21
2024-06-22 12:10,17,ºÏ,354,16.87,0.38,3.5,0.6,3.5,2,ºÏºÏµ¿,32,19.9,1001.1,-,356
2024-06-22 12:15,16.8,ºÏºÏ¼­,347,16.75,0.39,3.4,0.63,3,2.2,ºÏµ¿,36,19.9,1001,-,194
2024-06-22 12:20,16.9,ºÏºÏ¼­,347,16.69,0.39,3.4,0.6,3.5,1.7,ºÏµ¿,44,19.7,1001,-,319
2024-06-22 12:25,15.7,ºÏºÏ¼­,347,16.61,0.46,3.2,0.64,3.5,1.7,ºÏºÏµ¿,30,19.8,1001,-,289
2024-06-22 12:30,15.1,ºÏºÏ¼­,346,16.46,0.41,3.3,0.6,3.5,1.7,ºÏ,0,19.5,1001,-,46
2024-06-22 12:35,17.3,ºÏºÏ¼­,348,16.55,0.41,3.3,0.63,3,0.9,ºÏ,8,19.7,1000.9,-,286
2024-06-22 12:40,19.1,ºÏºÏ¼­,347,16.99,0.43,3.5,0.8,3.5,0.8,ºÏ,356,19.4,1000.8,-,11
2024-06-22 12:45,19.4,ºÏºÏ¼­,344,16.89,0.39,3.6,0.58,3.5,0.1,ºÏºÏµ¿,28,19.4,1000.8,-,40
2024-06-22 12:50,17.9,ºÏºÏ¼­,348,16.83,0.41,3.5,0.6,4,1.5,ºÏµ¿,39,19.6,1000.7,-,203
2024-06-22 12:55,18.8,ºÏºÏ¼­,347,16.86,0.43,3.5,0.62,3,2.5,ºÏµ¿,44,19.7,1000.6,-,245
2024-06-22 13:00,16.6,ºÏºÏ¼­,348,16.75,0.39,3.5,0.52,3.5,2.4,ºÏµ¿,45,19.8,1000.6,-,187
2024-06-22 13:05,17.1,ºÏºÏ¼­,338,16.77,0.38,3.6,0.54,3.5,2.6,ºÏµ¿,46,19.8,1000.6,-,349
2024-06-22 13:10,15,ºÏºÏ¼­,337,16.44,0.44,3.4,0.62,3.5,2.4,ºÏµ¿,38,19.6,1000.5,-,2
2024-06-22 13:15,16.7,ºÏºÏ¼­,344,16.4,0.4,3.6,0.52,3.5,2.7,ºÏµ¿,40,19.6,1000.5,-,252
2024-06-22 13:20,14.7,ºÏºÏ¼­,343,16.35,0.44,3.4,0.67,3.5,3.1,ºÏµ¿,43,19.6,1000.4,-,322
2024-06-22 13:25,15.2,ºÏºÏ¼­,333,16.37,0.48,3.6,0.78,4,2.8,ºÏµ¿,55,19.7,1000.3,-,218
2024-06-22 13:30,12.3,ºÏºÏ¼­,336,16.4,0.42,3.7,0.59,3.5,2.8,ºÏµ¿,55,19.6,1000.3,-,234
2024-06-22 13:35,15.9,ºÏºÏ¼­,338,16.3,0.44,3.4,0.61,3.5,3.2,ºÏµ¿,43,19.7,1000.3,-,55
2024-06-22 13:40,15.1,ºÏºÏ¼­,342,16.16,0.42,3.4,0.52,3,3.4,ºÏµ¿,46,19.8,1000.2,-,235
2024-06-22 13:45,14.3,ºÏºÏ¼­,338,16.22,0.44,3.3,0.65,3.5,3.3,ºÏµ¿,54,19.8,1000.1,-,51
2024-06-22 13:50,13.4,ºÏºÏ¼­,339,16.14,0.42,3.3,0.59,3,3.1,ºÏµ¿,49,19.8,1000.1,-,258
2024-06-22 13:55,11.9,ºÏºÏ¼­,336,16.14,0.4,3.4,0.6,3,3,µ¿ºÏµ¿,58,19.7,1000,-,234
2024-06-22 14:00,13.4,ºÏºÏ¼­,336,16.13,0.45,3.3,0.7,3.5,2.8,ºÏµ¿,52,19.7,1000,-,40
2024-06-22 14:05,14.3,ºÏºÏ¼­,333,16.1,0.39,3.6,0.57,3,3,ºÏµ¿,55,19.8,999.9,-,30
2024-06-22 14:10,17.3,ºÏºÏ¼­,348,16.09,0.43,3.4,0.75,3.5,2.2,ºÏµ¿,54,19.7,999.9,-,347
2024-06-22 14:15,17,ºÏ,359,16.03,0.4,3.4,0.58,3.5,2.7,ºÏµ¿,40,19.7,999.8,-,317
2024-06-22 14:20,13.1,ºÏ,2,15.99,0.4,3.6,0.73,3.5,2.5,ºÏµ¿,41,19.7,999.7,-,330
2024-06-22 14:25,14.7,ºÏ,0,16.01,0.44,3.4,0.69,3,2.5,ºÏµ¿,47,19.7,999.7,-,281
2024-06-22 14:30,14.7,ºÏ,356,15.98,0.41,3.5,0.61,3.5,2.7,ºÏµ¿,49,19.6,999.6,-,345
2024-06-22 14:35,12.9,ºÏ,356,16.01,0.42,3.4,0.62,4,2.9,ºÏµ¿,42,19.7,999.5,-,2
2024-06-22 14:40,15.2,ºÏ,8,15.99,0.42,3.4,0.59,3,3.4,ºÏµ¿,41,19.6,999.3,-,295
2024-06-22 14:45,14.6,ºÏ,6,15.96,0.45,3.4,0.7,3,3.2,ºÏµ¿,36,19.6,999.2,-,335
2024-06-22 14:50,13,ºÏ,354,15.98,0.4,3.5,0.61,3.5,3.1,ºÏµ¿,38,19.6,999.3,-,339
2024-06-22 14:55,13.7,ºÏ,9,15.94,0.37,3.3,0.5,3,3.5,ºÏµ¿,38,19.6,999.2,-,290
2024-06-22 15:00,12.6,ºÏ,358,15.96,0.41,3.4,0.67,3,3.3,ºÏºÏµ¿,30,19.5,999.2,-,334
2024-06-22 15:05,11.6,ºÏºÏ¼­,338,15.9,0.35,3.7,0.48,3.5,2.8,ºÏºÏµ¿,25,19.5,999.2,-,295
2024-06-22 15:10,13.2,ºÏºÏ¼­,333,16.05,0.39,3.3,0.65,3.5,3,ºÏºÏµ¿,27,19.4,999.2,-,2
2024-06-22 15:15,13.1,ºÏºÏ¼­,338,16.05,0.35,3.4,0.52,3.5,3,ºÏºÏµ¿,26,19.4,999.1,-,345
2024-06-22 15:20,12.5,ºÏºÏ¼­,348,16.01,0.36,3.4,0.54,3.5,3.6,ºÏºÏµ¿,17,19.4,999,-,203
2024-06-22 15:25,12.3,ºÏºÏ¼­,342,16,0.4,3.3,0.66,3.5,4.8,ºÏºÏµ¿,33,19.5,998.8,-,287
2024-06-22 15:30,12.9,ºÏºÏ¼­,343,15.99,0.36,3.6,0.57,4,4.3,ºÏºÏµ¿,15,19.5,998.9,-,322
2024-06-22 15:35,12.9,ºÏºÏ¼­,343,16.04,0.38,3.2,0.51,3.5,5.1,ºÏºÏµ¿,16,19.5,998.8,-,28
2024-06-22 15:40,11.8,ºÏ,349,16,0.36,3.6,0.58,3.5,5.6,ºÏºÏµ¿,13,19.5,998.7,-,290
2024-06-22 15:45,11.6,ºÏºÏ¼­,347,16.07,0.32,3.8,0.42,3.5,6,ºÏºÏµ¿,16,19.5,998.6,-,239
2024-06-22 15:50,11.9,ºÏºÏ¼­,335,16,0.29,3.9,0.47,3.5,5.7,ºÏºÏµ¿,22,19.5,998.6,-,91
2024-06-22 15:55,11.4,ºÏºÏ¼­,340,15.88,0.34,3.4,0.64,3,5.3,ºÏºÏµ¿,17,19.5,998.5,-,322
2024-06-22 16:00,11.3,ºÏºÏ¼­,342,15.9,0.33,3.7,0.55,3.5,5.3,ºÏºÏµ¿,15,19.5,998.4,-,336
2024-06-22 16:05,11.8,ºÏºÏ¼­,347,15.85,0.3,4.1,0.48,3.5,5.5,ºÏºÏµ¿,19,19.5,998.3,-,67
2024-06-22 16:10,12.6,ºÏ,349,15.86,0.32,3.8,0.48,3,5.3,ºÏºÏµ¿,18,19.5,998.3,-,333
2024-06-22 16:15,11.7,ºÏºÏ¼­,343,15.89,0.31,4.5,0.43,3.5,5.1,ºÏºÏµ¿,17,19.4,998.1,-,31
2024-06-22 16:20,11.2,ºÏºÏ¼­,343,15.94,0.33,4.1,0.52,4,4.5,ºÏºÏµ¿,18,19.3,998.1,-,158
2024-06-22 16:25,10.9,ºÏºÏ¼­,338,15.96,0.32,3.7,0.45,3.5,4.4,ºÏºÏµ¿,19,19.3,998,-,4
2024-06-22 16:30,12.8,ºÏºÏ¼­,344,15.87,0.32,4.1,0.55,6,4.3,ºÏºÏµ¿,28,19.3,997.9,-,280
2024-06-22 16:35,12.1,ºÏºÏ¼­,343,15.92,0.39,3.8,0.59,3,4.2,ºÏºÏµ¿,25,19.3,997.9,-,193
2024-06-22 16:40,12,ºÏºÏ¼­,347,15.82,0.35,3.9,0.5,3.5,4,ºÏºÏµ¿,26,19.3,997.8,-,256
2024-06-22 16:45,11.9,ºÏºÏ¼­,343,15.85,0.35,4.2,0.47,3,4,ºÏºÏµ¿,30,19.3,997.7,-,302
2024-06-22 16:50,12.3,ºÏ,350,15.84,0.38,3.5,0.58,3.5,4.3,ºÏºÏµ¿,29,19.3,997.6,-,317
2024-06-22 16:55,10.9,ºÏºÏ¼­,343,15.85,0.41,3.7,0.6,3.5,4.7,ºÏºÏµ¿,26,19.2,997.4,-,301
2024-06-22 17:00,11,ºÏºÏ¼­,343,15.77,0.36,3.8,0.54,4.5,5.4,ºÏºÏµ¿,30,19.2,997.3,-,9
2024-06-22 17:05,10.3,ºÏ¼­,323,16.05,0.37,3.9,0.57,3,5.4,ºÏºÏµ¿,32,19.3,997.2,-,311
2024-06-22 17:10,10.9,ºÏºÏ¼­,339,15.97,0.39,3.6,0.5,3,5.1,ºÏºÏµ¿,28,19.2,997.2,-,293
2024-06-22 17:15,12,ºÏºÏ¼­,343,15.93,0.35,3.7,0.52,3,5.1,ºÏºÏµ¿,24,19.2,997.1,-,44
2024-06-22 17:20,12.2,ºÏºÏ¼­,342,15.95,0.38,4.1,0.59,5,5.2,ºÏºÏµ¿,22,19.2,997.1,-,47
2024-06-22 17:25,11.5,ºÏ,349,15.97,0.37,3.6,0.55,3,5,ºÏºÏµ¿,21,19.3,997.1,-,224
2024-06-22 17:30,12.8,ºÏ,357,15.97,0.45,3.4,0.65,3,4.8,ºÏºÏµ¿,24,19.2,997.1,-,289
2024-06-22 17:35,13.5,ºÏºÏ¼­,348,15.81,0.41,4.1,0.61,3,5.3,ºÏºÏµ¿,21,19.2,997.1,-,189
2024-06-22 17:40,11.9,ºÏ,353,15.87,0.42,4.3,0.62,3.5,6.1,ºÏºÏµ¿,18,19.3,997,-,284
2024-06-22 17:45,11.2,ºÏ,349,15.93,0.43,4.8,0.56,6.5,5.7,ºÏºÏµ¿,18,19.3,997,-,32
2024-06-22 17:50,11.6,ºÏºÏ¼­,346,15.84,0.43,4.4,0.68,3,5.2,ºÏºÏµ¿,25,19.2,997,-,37
2024-06-22 17:55,11,ºÏºÏ¼­,333,15.84,0.38,3.7,0.56,3,6.2,ºÏºÏµ¿,20,19.2,996.9,-,247
2024-06-22 18:00,7.4,ºÏºÏ¼­,340,15.83,0.41,4.5,0.48,3,6.5,ºÏºÏµ¿,17,19.1,996.9,-,20
2024-06-22 18:05,8.4,ºÏºÏ¼­,345,15.79,0.46,4.1,0.6,3.5,5.3,ºÏºÏµ¿,24,19.1,996.9,-,230
2024-06-22 18:10,10.1,ºÏ,359,15.88,0.46,4.1,0.73,4,4.2,ºÏºÏµ¿,25,19,996.9,-,294
2024-06-22 18:15,8.9,ºÏ,357,15.83,0.47,4.6,0.85,3.5,5.3,ºÏºÏµ¿,21,19,996.8,-,31
2024-06-22 18:20,12.7,¼­,280,16.45,0.46,3.9,0.63,6,5.3,ºÏºÏµ¿,16,19,996.8,-,2
2024-06-22 18:25,9.3,ºÏ,359,16.2,0.41,4,0.6,3.5,5.1,ºÏºÏµ¿,14,19.1,996.9,-,287
2024-06-22 18:30,7.7,ºÏ,349,15.82,0.45,3.8,0.72,3.5,4.7,ºÏºÏµ¿,16,19,996.9,-,304
2024-06-22 18:35,8.9,¼­,281,16.12,0.49,3.9,0.8,3.5,5.6,ºÏºÏµ¿,20,19,996.8,-,343
2024-06-22 18:40,5.9,¼­ºÏ¼­,303,16.51,0.5,4,0.74,3,5.5,ºÏºÏµ¿,22,19.1,996.8,-,47
2024-06-22 18:45,5,¼­ºÏ¼­,303,16.63,0.44,4.6,0.65,3.5,4.7,ºÏºÏµ¿,16,19.1,996.8,-,31
2024-06-22 18:50,12.2,¼­,270,16.61,0.42,4.2,0.59,3.5,4.6,ºÏºÏµ¿,19,19.2,996.9,-,36
2024-06-22 18:55,8.2,ºÏºÏ¼­,334,16.46,0.46,4.2,0.65,6.5,4.6,ºÏ,9,19.2,996.9,-,44
2024-06-22 19:00,4.4,¼­,264,16.59,0.5,5.2,0.74,7,4.3,ºÏ,10,19.3,997,-,36
2024-06-22 19:05,7.9,ºÏ,350,16.35,0.51,5.6,0.69,5,4.6,ºÏ,10,19.3,997,-,31
2024-06-22 19:10,8.7,¼­³²¼­,255,16.83,0.53,3.9,0.74,6,4.9,ºÏ,9,19.4,997,-,187
2024-06-22 19:15,7.9,¼­³²¼­,257,16.86,0.46,4.8,0.64,7,4.9,ºÏ,8,19.5,997,-,32
2024-06-22 19:20,5.5,¼­,268,16.91,0.53,5,0.8,3,4.7,ºÏ,6,19.5,997,-,40
2024-06-22 19:25,5.2,ºÏ¼­,313,16.72,0.44,4.5,0.56,5.5,4.2,ºÏ,4,19.5,997.1,-,37
2024-06-22 19:30,4.3,¼­ºÏ¼­,303,16.45,0.46,4.7,0.66,3.5,4,ºÏ,3,19.5,997,-,35
2024-06-22 19:35,6.3,ºÏºÏ¼­,340,16.31,0.46,4.7,0.59,3.5,4,ºÏ,4,19.5,996.9,-,35
2024-06-22 19:40,6.9,ºÏºÏ¼­,348,16.27,0.56,5.4,0.76,4.5,3.8,ºÏ,2,19.4,996.9,-,49
2024-06-22 19:45,6.4,ºÏ,9,16.05,0.48,4.8,0.84,6.5,3.8,ºÏ,1,19.4,996.8,-,41
2024-06-22 19:50,7.5,ºÏ,359,16.02,0.51,5.7,0.64,6,3.9,ºÏ,5,19.4,996.7,-,241
2024-06-22 19:55,7.4,¼­,270,16.39,0.6,6.9,0.94,7,3.6,ºÏ,0,19.4,996.7,-,37
2024-06-22 20:00,7.7,¼­,277,16.77,0.52,6.6,0.7,6.5,3.1,ºÏ,359,19.4,996.6,-,41
2024-06-22 20:05,5.9,ºÏ¼­,304,16.71,0.54,5.7,0.67,8,2.9,ºÏ,6,19.5,996.5,-,36
2024-06-22 20:10,7.5,ºÏ,8,16.04,0.49,6.1,0.59,5,2.6,ºÏ,6,19.5,996.4,-,47
2024-06-22 20:15,6.2,ºÏºÏ¼­,330,16.07,0.56,6.8,0.69,6.5,2.1,ºÏ,351,19.5,996.4,-,42
2024-06-22 20:20,8.1,¼­,278,16.58,0.54,6.7,0.68,8.5,1.8,ºÏ,349,19.4,996.4,-,32
2024-06-22 20:25,8.7,¼­,275,16.67,0.5,5,0.76,5.5,1.9,ºÏ¼­,322,19.5,996.5,-,283
2024-06-22 20:30,12.3,¼­,271,16.77,0.44,5.9,0.59,4,2.4,ºÏ¼­,304,19.3,996.5,-,34
2024-06-22 20:35,10.7,¼­,267,16.82,0.49,5.6,0.89,6.5,1.9,¼­ºÏ¼­,294,19.5,996.5,-,35
2024-06-22 20:40,13.3,¼­,275,16.79,0.55,6.3,0.72,7.5,1.7,ºÏ¼­,313,19.5,996.5,-,48
2024-06-22 20:45,10.6,¼­,274,16.91,0.55,6.5,0.71,7.5,1.4,ºÏºÏ¼­,329,20,996.4,-,32
2024-06-22 20:50,13.5,¼­ºÏ¼­,290,16.78,0.49,6.3,0.65,6,1.3,ºÏ¼­,318,20.1,996.5,-,42
2024-06-22 20:55,11.6,¼­ºÏ¼­,292,16.88,0.53,6,0.83,7,1.2,ºÏ¼­,322,20.1,996.5,-,33
2024-06-22 21:00,6.7,¼­ºÏ¼­,301,16.84,0.43,5.6,0.53,6,1.5,ºÏ¼­,310,20.1,996.6,-,48
2024-06-22 21:05,11.1,¼­,279,16.97,0.49,6.3,0.66,6.5,1.4,ºÏ¼­,321,20,996.7,-,44
2024-06-22 21:10,13.5,¼­ºÏ¼­,284,16.95,0.62,6.6,0.87,7.5,1.4,ºÏ¼­,309,19.9,996.8,-,35
2024-06-22 21:15,10.4,¼­,280,16.97,0.51,7.4,0.77,7,1.4,ºÏºÏ¼­,345,19.6,996.8,-,36
2024-06-22 21:20,9.8,¼­,275,17.02,0.5,6.6,0.7,8,1.9,ºÏ,11,19.3,996.9,-,47
2024-06-22 21:25,14.4,¼­,274,17.13,0.53,6.7,0.71,7.5,2,ºÏ,8,19.7,997,-,25
2024-06-22 21:30,9.1,¼­,281,17.07,0.57,6.9,0.71,6.5,1.6,ºÏ,2,20.1,997.1,-,39
2024-06-22 21:35,11.9,¼­ºÏ¼­,283,17.15,0.52,6.3,0.72,6,0.7,ºÏºÏ¼­,335,20.3,997.1,-,33
2024-06-22 21:40,12.3,¼­ºÏ¼­,283,17.16,0.46,6.2,0.55,4,0.4,ºÏºÏ¼­,340,20.4,997.2,-,40
2024-06-22 21:45,10.5,¼­,277,17.15,0.45,6.3,0.68,7,0.6,ºÏ,10,20.3,997.2,-,21
2024-06-22 21:50,10.1,¼­ºÏ¼­,288,17.17,0.49,6,0.7,7,0.7,ºÏºÏµ¿,22,20.3,997.2,-,35
2024-06-22 21:55,8.6,ºÏ¼­,306,17.14,0.59,6.9,0.79,7.5,1.1,ºÏºÏµ¿,16,20.2,997.3,-,32
2024-06-22 22:00,9.8,ºÏ¼­,305,17.11,0.59,6.8,0.86,7.5,1.4,ºÏºÏµ¿,22,20.4,997.3,-,49
2024-06-22 22:05,13.5,¼­ºÏ¼­,301,17.1,0.5,6.7,0.66,7,1.7,ºÏµ¿,40,20.4,997.3,-,41
2024-06-22 22:10,9.6,ºÏ¼­,304,17.09,0.5,6.2,0.74,7,1.5,ºÏºÏµ¿,31,20.6,997.3,-,41
2024-06-22 22:15,11.2,¼­ºÏ¼­,282,17.26,0.47,6.4,0.56,6,1.4,ºÏºÏµ¿,14,20.6,997.4,-,46
2024-06-22 22:20,5.6,¼­ºÏ¼­,298,17.3,0.56,7.1,0.72,7.5,1,ºÏ,7,20.7,997.3,-,33
2024-06-22 22:25,14.4,¼­ºÏ¼­,282,17.44,0.54,7.1,0.84,6,0.3,ºÏºÏµ¿,14,20.7,997.4,-,25
2024-06-22 22:30,12.7,¼­ºÏ¼­,287,17.51,0.52,6,0.73,7,2,µ¿ºÏµ¿,60,20.4,997.5,-,46
2024-06-22 22:35,11.8,¼­ºÏ¼­,284,17.54,0.55,5.6,0.89,7,2,ºÏµ¿,39,20.3,997.5,-,44
2024-06-22 22:40,10.1,¼­ºÏ¼­,295,17.51,0.56,7.2,0.75,7.5,3.6,ºÏºÏµ¿,24,19.7,997.5,-,43
2024-06-22 22:45,12,¼­ºÏ¼­,294,17.51,0.54,6.7,0.73,6.5,3.2,ºÏ,358,19.8,997.5,-,36
2024-06-22 22:50,11.3,¼­ºÏ¼­,293,17.57,0.57,6.4,0.69,6.5,2.2,ºÏºÏ¼­,344,19.6,997.5,-,34
2024-06-22 22:55,13.6,¼­ºÏ¼­,296,17.55,0.66,7,0.82,7,2.2,ºÏºÏ¼­,340,19.5,997.6,-,41
2024-06-22 23:00,12.8,ºÏ¼­,304,17.54,0.56,6.5,0.65,5.5,2.7,ºÏºÏ¼­,336,19.6,997.6,-,75
2024-06-22 23:05,7.9,ºÏ¼­,305,17.51,0.59,6,0.78,7,2.3,ºÏºÏ¼­,328,19.7,997.6,-,27
2024-06-22 23:10,9.9,¼­ºÏ¼­,300,17.61,0.6,6.3,1.02,7,2.3,ºÏºÏ¼­,334,20.1,997.6,-,39
2024-06-22 23:15,8.2,¼­ºÏ¼­,299,17.63,0.62,6.3,0.79,7,1.7,ºÏºÏ¼­,337,20.2,997.6,-,53
2024-06-22 23:20,10,¼­ºÏ¼­,296,17.56,0.73,6.7,1.19,6,0.4,ºÏ¼­,309,19.8,997.6,-,31
2024-06-22 23:25,7.7,ºÏ¼­,307,17.53,0.66,6.7,1.06,6.5,0.8,¼­³²¼­,245,19.9,997.6,-,41
2024-06-22 23:30,7.2,ºÏ¼­,311,17.49,0.67,7,0.84,7,0.8,³²¼­,228,19.9,997.6,-,39
2024-06-22 23:35,6.9,ºÏ¼­,306,17.55,0.73,6.8,1.1,7.5,1.6,µ¿,101,19.6,997.6,-,39
2024-06-22 23:40,7.8,ºÏ¼­,309,17.61,0.67,6,0.83,7.5,1.3,µ¿,101,19.6,997.6,-,107
2024-06-22 23:45,7.8,ºÏ¼­,314,17.55,0.61,6.5,0.9,5.5,0.8,µ¿³²µ¿,103,19.5,997.7,-,74
2024-06-22 23:50,10.8,ºÏ¼­,308,17.64,0.68,5.5,0.92,5,0.6,µ¿,80,19.6,997.6,-,37
2024-06-22 23:55,12.8,ºÏ¼­,313,17.55,0.71,6.2,0.95,7,1.1,µ¿,84,19.5,997.5,-,30
2024-06-23 0:00,9.2,ºÏ¼­,306,17.57,0.78,6.4,1.07,7,1.1,ºÏµ¿,42,19.4,997.5,-,71
2024-06-23 0:05,12.3,¼­ºÏ¼­,300,17.63,0.67,5.4,0.87,5.5,1.5,ºÏºÏµ¿,21,19.5,997.5,-,83
2024-06-23 0:10,9.1,ºÏ¼­,309,17.6,0.74,6.7,0.99,6.5,1,ºÏ,8,19.6,997.5,-,33
2024-06-23 0:15,8.5,¼­ºÏ¼­,298,17.74,0.82,6.7,1.14,6,0.7,ºÏºÏ¼­,335,19.5,997.6,-,41
2024-06-23 0:20,8,¼­ºÏ¼­,296,17.8,0.86,6.4,1.31,6,0.5,ºÏ¼­,320,19.4,997.6,-,54
2024-06-23 0:25,8.8,¼­ºÏ¼­,292,17.88,0.79,6,1.13,6,0.2,³²µ¿,135,19.2,997.6,-,43
2024-06-23 0:30,8.7,¼­ºÏ¼­,287,17.89,0.8,5.2,1.24,6.5,0.3,³²³²µ¿,165,19.2,997.6,-,100
2024-06-23 0:35,12.4,¼­ºÏ¼­,285,17.89,0.82,6.3,1.12,6.5,0.2,µ¿³²µ¿,103,19.4,997.5,-,66
2024-06-23 0:40,12,¼­ºÏ¼­,291,17.94,0.92,5.6,1.26,6.5,0.6,ºÏµ¿,55,19.6,997.4,-,149
2024-06-23 0:45,16.2,¼­ºÏ¼­,290,17.99,0.76,4.8,0.99,5.5,0.4,ºÏµ¿,35,19.6,997.5,-,94
2024-06-23 0:50,18.1,¼­ºÏ¼­,288,18.02,0.79,6.4,0.99,7,0.4,³²¼­,236,19.4,997.5,-,125
2024-06-23 0:55,18,¼­ºÏ¼­,289,18.05,0.92,6.2,1.21,7,0.1,¼­ºÏ¼­,294,19.3,997.5,-,67
2024-06-23 1:00,18,¼­,280,18.2,0.91,5.5,1.3,4.5,0.7,³²¼­,226,19.1,997.5,-,127
2024-06-23 1:05,20.1,¼­ºÏ¼­,287,18.2,0.89,5.8,1.09,6,1.3,³²³²¼­,213,19.1,997.5,-,120
2024-06-23 1:10,18.8,¼­ºÏ¼­,286,18.21,0.91,5.8,1.2,5,2.5,³²³²¼­,197,19.1,997.5,-,139
2024-06-23 1:15,15.2,¼­ºÏ¼­,284,18.22,0.77,5.6,0.96,7,2.3,³²³²¼­,197,19.3,997.6,-,113
2024-06-23 1:20,14.3,¼­ºÏ¼­,302,18.16,0.82,5.9,1.02,7.5,1.7,³²,173,19.4,997.6,-,135
2024-06-23 1:25,20.3,¼­ºÏ¼­,289,18.23,0.8,5.1,1.15,6.5,1.3,³²µ¿,142,19.1,997.6,-,130
2024-06-23 1:30,17.8,¼­ºÏ¼­,287,18.15,0.91,5.8,1.18,5.5,2.1,³²µ¿,124,19.1,997.6,-,151
2024-06-23 1:35,17.6,¼­ºÏ¼­,292,18.13,0.78,6.1,1.14,7,2.8,µ¿³²µ¿,107,19.2,997.5,-,132
2024-06-23 1:40,21.4,¼­ºÏ¼­,290,18.25,0.86,5.9,1.03,6.5,3.3,µ¿,93,19.4,997.4,-,135
2024-06-23 1:45,20.1,¼­ºÏ¼­,296,18.15,0.74,5.7,0.94,5,2.3,µ¿,80,19.8,997.4,-,138
2024-06-23 1:50,19,¼­ºÏ¼­,294,18.08,0.93,6.3,1.36,6.5,1.8,µ¿ºÏµ¿,73,19.9,997.4,-,70
2024-06-23 1:55,16,¼­ºÏ¼­,294,18.07,0.79,5.8,1.19,7,1.7,µ¿ºÏµ¿,63,19.9,997.4,-,142
2024-06-23 2:00,19.1,¼­ºÏ¼­,294,18.03,0.85,6.1,1.14,6.5,1.6,µ¿ºÏµ¿,60,19.9,997.4,-,125
2024-06-23 2:05,21.7,¼­ºÏ¼­,300,17.93,0.8,5.7,1.2,7,1.5,µ¿ºÏµ¿,60,20,997.4,-,131
2024-06-23 2:10,24,ºÏ¼­,307,17.91,0.82,5.8,1.19,6,0.9,µ¿ºÏµ¿,72,19.9,997.5,-,136
2024-06-23 2:15,22.5,ºÏ¼­,306,17.98,0.74,5.4,1.09,6.5,1,µ¿ºÏµ¿,71,19.9,997.4,-,150
2024-06-23 2:20,18.2,ºÏ¼­,310,17.87,0.69,5.2,0.92,4.5,2,µ¿ºÏµ¿,61,20,997.2,-,142
2024-06-23 2:25,18,ºÏ¼­,310,17.83,0.81,5.9,1.13,5.5,1.2,ºÏºÏµ¿,22,20,997.3,-,149
2024-06-23 2:30,17.5,ºÏ¼­,319,17.75,0.83,6.1,1.15,6.5,0.8,¼­,269,19.7,997.4,-,144
2024-06-23 2:35,15.9,ºÏºÏ¼­,346,17.75,0,0,0,0,0,³²³²¼­,205,20.2,997.3,-,53
2024-06-23 2:40,16.7,ºÏºÏ¼­,327,17.65,0.76,5.5,1.36,6,0.1,¼­,271,20,997.3,-,139
2024-06-23 2:45,16.4,ºÏºÏ¼­,330,17.61,0.87,5.4,1.25,4.5,0.3,³²³²¼­,212,20,997.3,-,132
2024-06-23 2:50,16.2,ºÏºÏ¼­,332,17.55,0.64,6,0.84,5.5,0.9,³²,190,19.8,997.3,-,146
2024-06-23 2:55,17.7,ºÏºÏ¼­,331,17.65,0.79,5.7,1.11,6,0.3,³²³²µ¿,164,19.7,997.2,-,116
2024-06-23 3:00,15.2,ºÏºÏ¼­,328,17.73,0.75,5.6,0.99,5,0,³²µ¿,140,19.9,997.2,-,108
2024-06-23 3:05,18.4,ºÏ¼­,313,17.98,0.75,5.6,1.04,5,0.7,³²³²¼­,203,20,997.2,-,89
2024-06-23 3:10,18.3,ºÏ¼­,310,17.97,0.71,5.7,1.1,6.5,1.2,³²³²¼­,205,19.9,997.2,-,145
2024-06-23 3:15,21.7,ºÏ¼­,310,18.03,0.76,6.1,0.93,6.5,0.3,³²³²¼­,195,19.9,997.2,-,146
2024-06-23 3:20,19.3,ºÏ¼­,311,18,0.74,5.9,0.99,5.5,0.2,³²¼­,222,19.9,997.2,-,146
2024-06-23 3:25,17,ºÏ¼­,307,17.97,0.62,5.8,0.91,7,0.2,³²¼­,219,20,997.2,-,157
2024-06-23 3:30,17.6,ºÏ¼­,316,17.99,0.64,5.3,0.87,4.5,0.1,ºÏºÏµ¿,23,20.1,997.1,-,160
2024-06-23 3:35,19.2,ºÏºÏ¼­,327,17.94,0.65,5.7,0.98,6,0.4,ºÏ,2,20.1,997,-,103
