°üÃø¼Ò¸í:¿©¼ö,,,,,,,,,,,,,
À§µµ:34.747222,,,,,,,,,,,,,
°æµµ:127.765556,,,,,,,,,,,,,
°üÃø½Ã°£,Á¶À§(cm),¼ö¿Â(¡É),¿°ºÐ(PSU),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-29 23:04,163,22.4,32.5,-,-,-,-,6.3,³²¼­,233,23.8,1002.7,-
2024-06-29 23:05,163,22.4,32.5,-,-,-,-,6.7,³²¼­,232,23.8,1002.7,-
2024-06-29 23:06,163,22.4,32.5,-,-,-,-,6.3,³²¼­,230,23.8,1002.7,-
2024-06-29 23:07,164,22.4,32.5,-,-,-,-,6.5,³²¼­,227,23.8,1002.6,-
2024-06-29 23:08,164,22.4,32.5,-,-,-,-,6.3,³²¼­,231,23.9,1002.7,-
2024-06-29 23:09,165,22.4,32.5,-,-,-,-,6.9,³²¼­,233,23.9,1002.6,-
2024-06-29 23:10,166,22.4,32.5,-,-,-,-,6.3,³²¼­,234,23.8,1002.6,-
2024-06-29 23:11,167,22.4,32.5,-,-,-,-,6.4,³²¼­,233,23.8,1002.6,-
2024-06-29 23:12,167,22.4,32.5,-,-,-,-,5.3,³²¼­,229,23.9,1002.7,-
2024-06-29 23:13,169,22.4,32.5,-,-,-,-,5.5,³²¼­,233,23.9,1002.6,-
2024-06-29 23:14,170,22.4,32.5,-,-,-,-,5.5,³²¼­,223,23.9,1002.7,-
2024-06-29 23:15,170,22.4,32.5,-,-,-,-,7.3,³²¼­,231,23.9,1002.6,-
2024-06-29 23:16,171,22.4,32.5,-,-,-,-,5.6,³²¼­,229,24,1002.7,-
2024-06-29 23:17,172,22.4,32.5,-,-,-,-,6,³²¼­,232,24,1002.6,-
2024-06-29 23:18,172,22.4,32.5,-,-,-,-,4.3,³²¼­,227,24,1002.6,-
2024-06-29 23:19,173,22.4,32.5,-,-,-,-,5.9,¼­³²¼­,237,24,1002.6,-
2024-06-29 23:20,172,22.4,32.5,-,-,-,-,5.2,³²¼­,220,24,1002.6,-
2024-06-29 23:21,172,22.4,32.5,-,-,-,-,5.9,³²¼­,233,24,1002.6,-
2024-06-29 23:22,173,22.4,32.5,-,-,-,-,5.5,³²¼­,227,24,1002.6,-
2024-06-29 23:23,173,22.4,32.5,-,-,-,-,4,³²¼­,217,24,1002.7,-
2024-06-29 23:24,173,22.4,32.5,-,-,-,-,5.4,¼­³²¼­,237,24.1,1002.6,-
2024-06-29 23:25,173,22.4,32.5,-,-,-,-,4.4,³²¼­,219,24.1,1002.6,-
2024-06-29 23:26,173,22.4,32.5,-,-,-,-,5,³²¼­,229,24.1,1002.6,-
2024-06-29 23:27,174,22.4,32.5,-,-,-,-,6.1,³²¼­,226,24.1,1002.5,-
2024-06-29 23:28,175,22.4,32.5,-,-,-,-,3.5,³²¼­,215,24.1,1002.6,-
2024-06-29 23:29,176,22.4,32.5,-,-,-,-,4.2,³²¼­,234,24.1,1002.6,-
2024-06-29 23:30,177,22.4,32.5,-,-,-,-,3.6,³²¼­,226,24.1,1002.7,-
2024-06-29 23:31,177,22.4,32.5,-,-,-,-,3.2,³²¼­,220,24.2,1002.7,-
2024-06-29 23:32,178,22.4,32.5,-,-,-,-,4.5,³²¼­,224,24.2,1002.6,-
2024-06-29 23:33,180,22.4,32.5,-,-,-,-,4.5,³²³²¼­,203,24.2,1002.5,-
2024-06-29 23:34,180,22.4,32.5,-,-,-,-,4.7,³²¼­,235,24.2,1002.6,-
2024-06-29 23:35,180,22.4,32.5,-,-,-,-,3.8,³²³²¼­,208,24.2,1002.6,-
2024-06-29 23:36,181,22.4,32.5,-,-,-,-,4.4,³²³²¼­,211,24.2,1002.6,-
2024-06-29 23:37,182,22.4,32.5,-,-,-,-,2.9,³²¼­,227,24.2,1002.6,-
2024-06-29 23:38,183,22.4,32.5,-,-,-,-,4.9,³²¼­,233,24.2,1002.6,-
2024-06-29 23:39,183,22.4,32.5,-,-,-,-,4,³²¼­,218,24.2,1002.5,-
2024-06-29 23:40,183,22.4,32.5,-,-,-,-,4,³²¼­,214,24.2,1002.6,-
2024-06-29 23:41,183,22.4,32.5,-,-,-,-,2.4,³²¼­,226,24.2,1002.6,-
2024-06-29 23:42,184,22.4,32.5,-,-,-,-,4.3,³²¼­,232,24.2,1002.5,-
2024-06-29 23:43,185,22.4,32.5,-,-,-,-,5.4,³²¼­,229,24.1,1002.5,-
2024-06-29 23:44,185,22.4,32.5,-,-,-,-,3.2,³²¼­,214,24.1,1002.6,-
2024-06-29 23:45,185,22.4,32.5,-,-,-,-,6.1,³²¼­,226,24.1,1002.5,-
2024-06-29 23:46,186,22.4,32.5,-,-,-,-,4.5,³²¼­,227,24.1,1002.5,-
2024-06-29 23:47,187,22.4,32.5,-,-,-,-,4,³²¼­,222,24.1,1002.5,-
2024-06-29 23:48,187,22.4,32.5,-,-,-,-,5.3,³²¼­,219,24.1,1002.5,-
2024-06-29 23:49,187,22.4,32.5,-,-,-,-,5.4,³²¼­,230,24.1,1002.5,-
2024-06-29 23:50,188,22.4,32.5,-,-,-,-,3.6,³²³²¼­,207,24.1,1002.6,-
2024-06-29 23:51,189,22.4,32.5,-,-,-,-,2.9,³²¼­,228,24.1,1002.6,-
2024-06-29 23:52,190,22.4,32.5,-,-,-,-,4.2,³²¼­,218,24.1,1002.5,-
2024-06-29 23:53,190,22.4,32.5,-,-,-,-,4.3,³²¼­,214,24.1,1002.6,-
2024-06-29 23:54,191,22.4,32.5,-,-,-,-,5.3,³²¼­,226,24.1,1002.4,-
2024-06-29 23:55,192,22.4,32.5,-,-,-,-,3.9,³²³²¼­,206,24.1,1002.5,-
2024-06-29 23:56,194,22.4,32.5,-,-,-,-,3.8,³²³²¼­,203,24.2,1002.5,-
2024-06-29 23:57,194,22.4,32.5,-,-,-,-,3.3,³²³²¼­,204,24.1,1002.5,-
2024-06-29 23:58,194,22.4,32.5,-,-,-,-,2.5,³²¼­,216,24.1,1002.6,-
2024-06-29 23:59,195,22.4,32.5,-,-,-,-,4.3,³²¼­,230,24.1,1002.4,-
2024-06-30 0:00,196,22.4,32.5,-,-,-,-,3.8,³²³²¼­,206,24.1,1002.5,-
2024-06-30 0:01,197,22.4,32.5,-,-,-,-,3.6,³²¼­,232,24.1,1002.5,-
2024-06-30 0:02,197,22.4,32.5,-,-,-,-,6.1,³²¼­,225,24.1,1002.4,-
2024-06-30 0:03,197,22.4,32.5,-,-,-,-,3.1,³²³²¼­,213,24,1002.5,-
2024-06-30 0:04,198,22.4,32.5,-,-,-,-,4.3,³²³²¼­,204,24,1002.5,-
2024-06-30 0:05,198,22.4,32.5,-,-,-,-,4.3,³²³²¼­,196,24,1002.4,-
2024-06-30 0:06,198,22.4,32.5,-,-,-,-,3.2,³²³²¼­,209,24,1002.5,-
2024-06-30 0:07,198,22.4,32.5,-,-,-,-,3.8,³²³²¼­,209,24,1002.5,-
2024-06-30 0:08,199,22.4,32.5,-,-,-,-,2.2,³²¼­,214,24,1002.6,-
2024-06-30 0:09,200,22.4,32.5,-,-,-,-,2.9,³²,180,24,1002.5,-
2024-06-30 0:10,200,22.4,32.5,-,-,-,-,3.3,³²,191,24,1002.5,-
2024-06-30 0:11,201,22.4,32.5,-,-,-,-,4.4,³²¼­,216,24,1002.4,-
2024-06-30 0:12,201,22.4,32.5,-,-,-,-,5,³²¼­,217,24,1002.4,-
2024-06-30 0:13,202,22.4,32.5,-,-,-,-,4.6,³²,178,24,1002.4,-
2024-06-30 0:14,204,22.4,32.5,-,-,-,-,3.2,³²,181,24,1002.4,-
2024-06-30 0:15,204,22.4,32.5,-,-,-,-,3.5,³²¼­,222,24,1002.4,-
2024-06-30 0:16,205,22.4,32.5,-,-,-,-,4,³²¼­,228,24,1002.4,-
2024-06-30 0:17,205,22.4,32.5,-,-,-,-,6.2,³²¼­,215,24,1002.3,-
2024-06-30 0:18,206,22.4,32.5,-,-,-,-,4.1,³²¼­,231,24,1002.4,-
2024-06-30 0:19,207,22.4,32.5,-,-,-,-,2.8,³²³²¼­,213,24,1002.4,-
2024-06-30 0:20,208,22.4,32.5,-,-,-,-,2.9,³²¼­,222,24,1002.4,-
2024-06-30 0:21,208,22.4,32.5,-,-,-,-,4.3,³²¼­,215,24,1002.4,-
2024-06-30 0:22,208,22.4,32.5,-,-,-,-,4.5,³²³²¼­,196,24,1002.3,-
2024-06-30 0:23,209,22.4,32.5,-,-,-,-,4.3,³²³²¼­,210,24,1002.3,-
2024-06-30 0:24,210,22.4,32.5,-,-,-,-,4.3,³²³²¼­,192,24,1002.3,-
2024-06-30 0:25,210,22.4,32.5,-,-,-,-,2.9,³²³²¼­,204,23.9,1002.4,-
2024-06-30 0:26,209,22.4,32.5,-,-,-,-,2.8,³²¼­,215,23.9,1002.4,-
2024-06-30 0:27,210,22.4,32.5,-,-,-,-,5.3,³²,185,23.9,1002.2,-
2024-06-30 0:28,211,22.4,32.5,-,-,-,-,4.2,³²³²¼­,195,23.9,1002.3,-
2024-06-30 0:29,211,22.4,32.5,-,-,-,-,4.2,³²¼­,217,23.9,1002.4,-
2024-06-30 0:30,211,22.4,32.5,-,-,-,-,5.4,³²³²¼­,205,23.9,1002.2,-
2024-06-30 0:31,211,22.4,32.5,-,-,-,-,5.8,³²,188,23.9,1002.1,-
2024-06-30 0:32,212,22.4,32.5,-,-,-,-,3.4,³²³²¼­,204,23.9,1002.3,-
2024-06-30 0:33,213,22.4,32.5,-,-,-,-,3.6,³²¼­,225,23.9,1002.3,-
2024-06-30 0:34,213,22.4,32.5,-,-,-,-,6.3,³²¼­,226,23.9,1002.2,-
2024-06-30 0:35,214,22.4,32.5,-,-,-,-,4.7,³²¼­,215,23.9,1002.3,-
2024-06-30 0:36,214,22.4,32.5,-,-,-,-,3.7,³²³²¼­,204,23.9,1002.3,-
2024-06-30 0:37,216,22.4,32.5,-,-,-,-,3.1,³²¼­,215,23.8,1002.3,-
2024-06-30 0:38,217,22.4,32.5,-,-,-,-,4.5,³²,182,23.8,1002.2,-
2024-06-30 0:39,217,22.4,32.5,-,-,-,-,4.9,³²³²¼­,198,23.8,1002.1,-
2024-06-30 0:40,217,22.4,32.5,-,-,-,-,4.7,³²³²¼­,212,23.8,1002.2,-
2024-06-30 0:41,218,22.4,32.5,-,-,-,-,3.3,³²¼­,220,23.8,1002.3,-
2024-06-30 0:42,219,22.4,32.5,-,-,-,-,3.2,³²³²¼­,212,23.9,1002.2,-
2024-06-30 0:43,219,22.4,32.5,-,-,-,-,4.5,³²¼­,233,23.9,1002.2,-
2024-06-30 0:44,219,22.4,32.5,-,-,-,-,4.5,³²¼­,219,23.9,1002.2,-
2024-06-30 0:45,219,22.4,32.5,-,-,-,-,3.9,³²¼­,231,23.9,1002.2,-
2024-06-30 0:46,220,22.4,32.5,-,-,-,-,3.9,³²¼­,217,23.9,1002.2,-
2024-06-30 0:47,220,22.4,32.5,-,-,-,-,5.6,³²¼­,221,23.8,1002.1,-
2024-06-30 0:48,220,22.4,32.5,-,-,-,-,3.7,³²¼­,223,23.9,1002.2,-
2024-06-30 0:49,220,22.4,32.5,-,-,-,-,4.1,³²¼­,220,23.9,1002.2,-
2024-06-30 0:50,221,22.4,32.5,-,-,-,-,4.1,³²¼­,223,23.9,1002.2,-
2024-06-30 0:51,221,22.4,32.5,-,-,-,-,3,³²¼­,216,23.9,1002.2,-
2024-06-30 0:52,221,22.4,32.5,-,-,-,-,2.3,³²³²¼­,204,23.9,1002.3,-
2024-06-30 0:53,222,22.4,32.5,-,-,-,-,2.7,³²³²¼­,212,23.9,1002.3,-
2024-06-30 0:54,223,22.4,32.5,-,-,-,-,4.8,³²³²¼­,206,23.8,1002.1,-
2024-06-30 0:55,224,22.4,32.5,-,-,-,-,2.6,³²³²¼­,193,23.8,1002.2,-
2024-06-30 0:56,224,22.4,32.5,-,-,-,-,3.6,³²,180,23.8,1002.1,-
2024-06-30 0:57,225,22.4,32.5,-,-,-,-,2,³²¼­,230,23.8,1002.2,-
2024-06-30 0:58,226,22.4,32.5,-,-,-,-,2.7,³²¼­,220,23.8,1002.2,-
2024-06-30 0:59,226,22.4,32.5,-,-,-,-,3.7,³²¼­,233,23.8,1002.2,-
2024-06-30 1:00,227,22.4,32.5,-,-,-,-,2.9,³²³²¼­,201,23.7,1002.2,-
2024-06-30 1:01,228,22.4,32.5,-,-,-,-,4.3,³²¼­,220,23.7,1002.2,-
2024-06-30 1:02,228,22.4,32.5,-,-,-,-,5.5,³²,175,23.8,1002,-
2024-06-30 1:03,228,22.4,32.5,-,-,-,-,4,³²³²¼­,207,23.8,1002.1,-
2024-06-30 1:04,229,22.4,32.5,-,-,-,-,2.6,³²¼­,223,23.8,1002.2,-
2024-06-30 1:05,229,22.4,32.5,-,-,-,-,3.6,³²¼­,236,23.8,1002.2,-
2024-06-30 1:06,229,22.4,32.5,-,-,-,-,2.1,³²³²¼­,213,23.7,1002.2,-
2024-06-30 1:07,230,22.4,32.5,-,-,-,-,3.6,³²¼­,222,23.7,1002.1,-
2024-06-30 1:08,230,22.4,32.5,-,-,-,-,2.1,³²³²¼­,205,23.7,1002.2,-
2024-06-30 1:09,230,22.4,32.5,-,-,-,-,3.1,³²¼­,221,23.7,1002.1,-
2024-06-30 1:10,230,22.4,32.5,-,-,-,-,3,³²,178,23.7,1002.1,-
2024-06-30 1:11,231,22.4,32.5,-,-,-,-,4.5,³²,185,23.7,1001.9,-
2024-06-30 1:12,232,22.4,32.5,-,-,-,-,5.3,³²,185,23.7,1001.8,-
2024-06-30 1:13,232,22.4,32.5,-,-,-,-,3.4,³²¼­,218,23.8,1002,-
2024-06-30 1:14,233,22.4,32.5,-,-,-,-,4.8,³²¼­,226,23.8,1002,-
2024-06-30 1:15,233,22.4,32.5,-,-,-,-,4.5,³²³²¼­,211,23.8,1001.9,-
2024-06-30 1:16,234,22.4,32.5,-,-,-,-,4.9,³²,188,23.8,1001.9,-
2024-06-30 1:17,235,22.4,32.5,-,-,-,-,3.6,³²,185,23.8,1001.9,-
2024-06-30 1:18,235,22.4,32.5,-,-,-,-,3.8,³²,182,23.8,1001.9,-
2024-06-30 1:19,235,22.4,32.5,-,-,-,-,2.8,³²¼­,223,23.8,1002,-
2024-06-30 1:20,237,22.4,32.5,-,-,-,-,2.9,¼­³²¼­,247,23.7,1002,-
2024-06-30 1:21,237,22.4,32.5,-,-,-,-,3.4,¼­³²¼­,237,23.7,1002,-
2024-06-30 1:22,237,22.4,32.5,-,-,-,-,4.2,³²¼­,232,23.7,1002,-
2024-06-30 1:23,237,22.4,32.5,-,-,-,-,2.7,³²³²¼­,205,23.7,1002,-
2024-06-30 1:24,237,22.4,32.5,-,-,-,-,2.9,³²¼­,223,23.7,1001.9,-
2024-06-30 1:25,239,22.4,32.5,-,-,-,-,2.8,³²¼­,222,23.7,1001.9,-
2024-06-30 1:26,239,22.4,32.5,-,-,-,-,4.9,³²¼­,227,23.7,1001.8,-
2024-06-30 1:27,239,22.4,32.6,-,-,-,-,3.7,³²¼­,218,23.7,1001.9,-
2024-06-30 1:28,239,22.4,32.5,-,-,-,-,2.8,³²¼­,219,23.7,1001.9,-
2024-06-30 1:29,241,22.4,32.5,-,-,-,-,3.8,³²³²¼­,192,23.7,1001.7,-
2024-06-30 1:30,242,22.4,32.5,-,-,-,-,5.4,³²,189,23.7,1001.7,-
2024-06-30 1:31,242,22.4,32.5,-,-,-,-,3.8,³²³²¼­,207,23.7,1001.7,-
2024-06-30 1:32,243,22.4,32.6,-,-,-,-,3,³²³²¼­,196,23.7,1001.8,-
2024-06-30 1:33,243,22.4,32.6,-,-,-,-,2.2,³²¼­,218,23.7,1001.8,-
2024-06-30 1:34,245,22.4,32.6,-,-,-,-,3.6,³²³²¼­,199,23.7,1001.7,-
2024-06-30 1:35,245,22.4,32.6,-,-,-,-,5.9,³²,184,23.7,1001.5,-
2024-06-30 1:36,245,22.4,32.6,-,-,-,-,4.6,³²³²¼­,195,23.7,1001.5,-
2024-06-30 1:37,246,22.4,32.5,-,-,-,-,2.7,³²¼­,218,23.7,1001.6,-
2024-06-30 1:38,247,22.4,32.6,-,-,-,-,4,³²¼­,235,23.7,1001.6,-
2024-06-30 1:39,248,22.4,32.6,-,-,-,-,5,³²¼­,217,23.7,1001.5,-
2024-06-30 1:40,248,22.4,32.5,-,-,-,-,5.6,³²³²¼­,196,23.7,1001.4,-
2024-06-30 1:41,248,22.4,32.6,-,-,-,-,6,³²,187,23.8,1001.3,-
2024-06-30 1:42,248,22.4,32.5,-,-,-,-,4.2,³²³²¼­,207,23.9,1001.5,-
2024-06-30 1:43,249,22.4,32.6,-,-,-,-,2.9,³²¼­,223,23.9,1001.6,-
2024-06-30 1:44,249,22.4,32.6,-,-,-,-,2.9,³²,187,23.8,1001.5,-
2024-06-30 1:45,249,22.4,32.6,-,-,-,-,2.9,³²¼­,217,23.8,1001.5,-
2024-06-30 1:46,250,22.4,32.5,-,-,-,-,3.5,³²¼­,218,23.7,1001.5,-
2024-06-30 1:47,251,22.4,32.6,-,-,-,-,3.7,³²¼­,218,23.7,1001.4,-
2024-06-30 1:48,251,22.4,32.5,-,-,-,-,3.5,³²¼­,215,23.7,1001.5,-
2024-06-30 1:49,251,22.4,32.6,-,-,-,-,3.7,³²,185,23.7,1001.4,-
2024-06-30 1:50,252,22.4,32.5,-,-,-,-,4.2,³²³²¼­,193,23.7,1001.3,-
2024-06-30 1:51,252,22.4,32.5,-,-,-,-,3.7,³²¼­,223,23.7,1001.4,-
2024-06-30 1:52,253,22.4,32.5,-,-,-,-,4.3,³²¼­,222,23.7,1001.3,-
2024-06-30 1:53,254,22.4,32.5,-,-,-,-,2.1,³²³²¼­,206,23.7,1001.4,-
2024-06-30 1:54,254,22.4,32.5,-,-,-,-,3.6,³²³²¼­,203,23.7,1001.3,-
2024-06-30 1:55,255,22.4,32.6,-,-,-,-,5.8,³²,186,23.7,1001.1,-
2024-06-30 1:56,255,22.4,32.6,-,-,-,-,5.5,³²³²¼­,203,23.8,1001.2,-
2024-06-30 1:57,256,22.4,32.6,-,-,-,-,3.3,³²³²¼­,205,23.8,1001.3,-
2024-06-30 1:58,256,22.4,32.5,-,-,-,-,4.9,³²³²¼­,205,23.8,1001.2,-
2024-06-30 1:59,256,22.4,32.5,-,-,-,-,2.8,³²¼­,219,23.8,1001.3,-
2024-06-30 2:00,257,22.4,32.5,-,-,-,-,6,³²³²¼­,211,23.8,1001,-
2024-06-30 2:01,257,22.4,32.6,-,-,-,-,4.6,³²³²¼­,195,23.8,1001.1,-
2024-06-30 2:02,257,22.4,32.6,-,-,-,-,6.6,³²,176,23.8,1000.9,-
2024-06-30 2:03,258,22.4,32.6,-,-,-,-,6.9,³²,181,23.8,1000.8,-
2024-06-30 2:04,258,22.4,32.6,-,-,-,-,3.5,³²,171,23.8,1001.1,-
2024-06-30 2:05,258,22.4,32.5,-,-,-,-,3.8,³²¼­,219,23.8,1001.2,-
2024-06-30 2:06,259,22.4,32.5,-,-,-,-,1.9,³²³²¼­,200,23.8,1001.3,-
2024-06-30 2:07,260,22.4,32.6,-,-,-,-,1.7,³²³²¼­,196,23.8,1001.3,-
2024-06-30 2:08,259,22.4,32.6,-,-,-,-,4.3,³²¼­,232,23.8,1001.2,-
2024-06-30 2:09,260,22.4,32.6,-,-,-,-,4.1,³²³²¼­,197,23.8,1001.1,-
2024-06-30 2:10,261,22.4,32.6,-,-,-,-,4.2,³²³²¼­,202,23.8,1001.1,-
2024-06-30 2:11,261,22.4,32.6,-,-,-,-,4.3,³²³²¼­,197,23.8,1001.1,-
2024-06-30 2:12,261,22.4,32.6,-,-,-,-,5.4,³²,185,23.8,1000.9,-
2024-06-30 2:13,262,22.4,32.6,-,-,-,-,3.4,³²,179,23.8,1001.1,-
2024-06-30 2:14,263,22.3,32.6,-,-,-,-,4.3,³²¼­,219,23.8,1001.1,-
2024-06-30 2:15,263,22.3,32.6,-,-,-,-,5.6,³²³²¼­,212,23.8,1001.1,-
2024-06-30 2:16,263,22.3,32.6,-,-,-,-,6,³²¼­,234,23.8,1001.1,-
2024-06-30 2:17,263,22.3,32.6,-,-,-,-,2.9,³²³²¼­,205,23.9,1001.1,-
2024-06-30 2:18,264,22.3,32.6,-,-,-,-,3.4,³²¼­,221,23.9,1001.1,-
2024-06-30 2:19,265,22.3,32.6,-,-,-,-,3.8,³²¼­,221,23.9,1001.1,-
2024-06-30 2:20,265,22.3,32.6,-,-,-,-,3.6,³²³²¼­,198,23.8,1001,-
2024-06-30 2:21,265,22.3,32.6,-,-,-,-,5.6,³²,171,23.8,1000.7,-
2024-06-30 2:22,266,22.3,32.6,-,-,-,-,6.9,³²,184,23.8,1000.8,-
2024-06-30 2:23,267,22.3,32.6,-,-,-,-,4.7,³²,187,23.9,1000.9,-
2024-06-30 2:24,267,22.3,32.6,-,-,-,-,4.3,³²³²¼­,193,23.9,1001,-
2024-06-30 2:25,267,22.3,32.6,-,-,-,-,3.6,³²³²¼­,207,23.9,1001,-
2024-06-30 2:26,267,22.2,32.6,-,-,-,-,2.4,³²³²¼­,208,23.8,1001,-
2024-06-30 2:27,268,22.2,32.6,-,-,-,-,3.5,³²³²¼­,210,23.8,1001,-
2024-06-30 2:28,269,22.2,32.6,-,-,-,-,4.6,³²,186,23.8,1000.9,-
2024-06-30 2:29,269,22.2,32.6,-,-,-,-,4.2,³²,183,23.8,1000.9,-
2024-06-30 2:30,268,22.2,32.6,-,-,-,-,4.8,³²,181,23.9,1000.9,-
2024-06-30 2:31,269,22.1,32.7,-,-,-,-,4.3,³²¼­,216,23.9,1000.9,-
2024-06-30 2:32,270,22.1,32.7,-,-,-,-,4.1,³²³²¼­,210,23.9,1000.9,-
2024-06-30 2:33,270,22.1,32.7,-,-,-,-,4,³²,179,23.8,1000.9,-
2024-06-30 2:34,269,22.1,32.7,-,-,-,-,6.9,³²³²¼­,198,23.8,1000.7,-
2024-06-30 2:35,269,22.1,32.7,-,-,-,-,4.4,³²³²¼­,211,23.8,1000.9,-
2024-06-30 2:36,269,22.1,32.6,-,-,-,-,2.7,³²¼­,221,23.8,1000.9,-
2024-06-30 2:37,270,22.1,32.7,-,-,-,-,3.8,³²³²¼­,193,23.8,1000.9,-
2024-06-30 2:38,270,22.2,32.6,-,-,-,-,3.5,³²³²¼­,206,23.8,1001,-
2024-06-30 2:39,270,22.2,32.6,-,-,-,-,5.8,³²¼­,231,23.8,1000.7,-
2024-06-30 2:40,270,22.2,32.6,-,-,-,-,4.3,³²³²¼­,199,23.8,1000.8,-
2024-06-30 2:41,271,22.2,32.6,-,-,-,-,5.6,³²,180,23.8,1000.6,-
2024-06-30 2:42,272,22.2,32.6,-,-,-,-,5.7,³²³²¼­,192,23.9,1000.7,-
2024-06-30 2:43,273,22.2,32.6,-,-,-,-,3.1,³²³²¼­,204,23.9,1000.9,-
2024-06-30 2:44,272,22.2,32.6,-,-,-,-,3.4,³²³²µ¿,166,23.8,1000.8,-
2024-06-30 2:45,273,22.2,32.6,-,-,-,-,4.8,³²,177,23.8,1000.6,-
2024-06-30 2:46,274,22.2,32.6,-,-,-,-,4.7,³²,191,23.8,1000.7,-
2024-06-30 2:47,273,22.1,32.7,-,-,-,-,3.8,³²³²¼­,208,23.7,1000.6,-
2024-06-30 2:48,273,22.1,32.6,-,-,-,-,3.6,³²³²¼­,213,23.7,1000.7,-
2024-06-30 2:49,273,22.1,32.7,-,-,-,-,3.7,³²³²¼­,205,23.7,1000.7,-
2024-06-30 2:50,273,22.1,32.7,-,-,-,-,4.9,³²,184,23.7,1000.5,-
2024-06-30 2:51,273,22.1,32.7,-,-,-,-,3.3,³²³²¼­,212,23.7,1000.7,-
2024-06-30 2:52,272,22.1,32.7,-,-,-,-,2.1,³²¼­,216,23.7,1000.7,-
2024-06-30 2:53,272,22.1,32.7,-,-,-,-,3.9,³²³²¼­,204,23.8,1000.6,-
2024-06-30 2:54,272,22.1,32.7,-,-,-,-,3.2,³²¼­,215,23.7,1000.7,-
2024-06-30 2:55,272,22.2,32.7,-,-,-,-,3.3,³²³²¼­,198,23.7,1000.6,-
2024-06-30 2:56,272,22.2,32.6,-,-,-,-,4.5,³²¼­,224,23.7,1000.6,-
2024-06-30 2:57,272,22.2,32.6,-,-,-,-,5.5,³²¼­,222,23.7,1000.6,-
2024-06-30 2:58,273,22.2,32.6,-,-,-,-,3.6,³²³²¼­,212,23.7,1000.7,-
2024-06-30 2:59,273,22.2,32.6,-,-,-,-,4.2,³²³²¼­,199,23.7,1000.6,-
2024-06-30 3:00,274,22.2,32.6,-,-,-,-,4.7,³²³²¼­,196,23.7,1000.6,-
2024-06-30 3:01,274,22.2,32.6,-,-,-,-,4.1,³²³²¼­,199,23.8,1000.6,-
2024-06-30 3:02,274,22.2,32.6,-,-,-,-,4.4,³²³²¼­,193,23.8,1000.6,-
2024-06-30 3:03,275,22.2,32.6,-,-,-,-,5.3,³²³²¼­,197,23.8,1000.5,-
2024-06-30 3:04,275,22.2,32.6,-,-,-,-,5.1,³²,187,23.8,1000.5,-
2024-06-30 3:05,275,22.2,32.6,-,-,-,-,4.6,³²³²¼­,201,23.8,1000.6,-
2024-06-30 3:06,276,22.2,32.6,-,-,-,-,4.6,³²³²¼­,208,23.8,1000.6,-
2024-06-30 3:07,276,22.2,32.6,-,-,-,-,5.1,³²³²¼­,201,23.8,1000.5,-
2024-06-30 3:08,276,22.2,32.6,-,-,-,-,1.9,³²¼­,222,23.8,1000.6,-
2024-06-30 3:09,276,22.2,32.6,-,-,-,-,3.7,³²³²¼­,203,23.8,1000.5,-
2024-06-30 3:10,276,22.2,32.6,-,-,-,-,3.5,³²,173,23.8,1000.5,-
2024-06-30 3:11,277,22.2,32.6,-,-,-,-,5.2,³²¼­,229,23.8,1000.4,-
2024-06-30 3:12,277,22.2,32.6,-,-,-,-,4.9,³²³²¼­,207,23.8,1000.4,-
2024-06-30 3:13,277,22.2,32.6,-,-,-,-,5.5,³²,186,23.8,1000.3,-
2024-06-30 3:14,277,22.2,32.6,-,-,-,-,5.6,³²,178,23.8,1000.3,-
2024-06-30 3:15,278,22.2,32.6,-,-,-,-,3.5,³²¼­,222,23.8,1000.5,-
2024-06-30 3:16,278,22.2,32.6,-,-,-,-,4.1,³²¼­,230,23.8,1000.5,-
2024-06-30 3:17,278,22.2,32.7,-,-,-,-,3.7,³²³²¼­,192,23.8,1000.5,-
2024-06-30 3:18,278,22.2,32.6,-,-,-,-,3.2,³²,187,23.8,1000.6,-
2024-06-30 3:19,279,22.2,32.6,-,-,-,-,4,³²,182,23.8,1000.5,-
2024-06-30 3:20,279,22.2,32.6,-,-,-,-,5.8,³²³²¼­,194,23.8,1000.4,-
2024-06-30 3:21,280,22.2,32.6,-,-,-,-,4.3,³²³²¼­,194,23.9,1000.5,-
2024-06-30 3:22,279,22.2,32.6,-,-,-,-,4.4,³²³²¼­,200,23.9,1000.5,-
2024-06-30 3:23,279,22.2,32.6,-,-,-,-,4.5,³²,181,23.8,1000.4,-
2024-06-30 3:24,279,22.2,32.6,-,-,-,-,3.9,³²,185,23.7,1000.4,-
2024-06-30 3:25,280,22.2,32.6,-,-,-,-,5.7,³²³²¼­,207,23.7,1000.3,-
2024-06-30 3:26,280,22.2,32.6,-,-,-,-,3.5,³²,190,23.7,1000.4,-
2024-06-30 3:27,280,22.2,32.6,-,-,-,-,5.5,³²³²µ¿,162,23.6,1000.2,-
