관측소명:인천,,,,,,,,,,,,,
위도:37.451944,,,,,,,,,,,,,
경도:126.592222,,,,,,,,,,,,,
관측시간,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),풍향(16points),풍향(deg),기온(℃),기압(hPa),시정(m)
2024-06-22 3:05,734,22.8,29.5,-,-,-,-,1.5,남,181,24.2,1001.1,-
2024-06-22 3:06,736,22.9,29.5,-,-,-,-,1.5,남남서,192,24.2,1001.2,-
2024-06-22 3:07,739,22.9,29.5,-,-,-,-,1.5,남,178,24.2,1001.2,-
2024-06-22 3:08,741,22.9,29.5,-,-,-,-,1.7,남남동,164,24.2,1001.1,-
2024-06-22 3:09,743,22.9,29.5,-,-,-,-,1.7,남,179,24.1,1001.1,-
2024-06-22 3:10,745,22.9,29.5,-,-,-,-,2.2,남,175,24.1,1001.1,-
2024-06-22 3:11,747,22.9,29.5,-,-,-,-,2.5,남남동,165,24.1,1001.1,-
2024-06-22 3:12,749,22.9,29.5,-,-,-,-,2.8,남남동,167,24,1001.1,-
2024-06-22 3:13,752,22.9,29.5,-,-,-,-,2.4,남남동,161,24,1001.1,-
2024-06-22 3:14,754,22.9,29.5,-,-,-,-,2.2,남,170,24,1001.1,-
2024-06-22 3:15,756,22.9,29.5,-,-,-,-,2.4,남남동,163,24,1001.1,-
2024-06-22 3:16,759,22.9,29.6,-,-,-,-,2.7,남남동,158,24,1001.1,-
2024-06-22 3:17,761,22.9,29.6,-,-,-,-,2.8,남남동,162,24.1,1001.1,-
2024-06-22 3:18,763,22.9,29.6,-,-,-,-,3.5,남남동,147,24.1,1001.1,-
2024-06-22 3:19,765,22.9,29.6,-,-,-,-,3.6,남남동,166,24.2,1001.1,-
2024-06-22 3:20,768,22.9,29.6,-,-,-,-,3.3,남남동,163,24.2,1001.1,-
2024-06-22 3:21,770,22.9,29.6,-,-,-,-,2.9,남남동,166,24.2,1001.2,-
2024-06-22 3:22,772,22.9,29.6,-,-,-,-,2.6,남,176,24.3,1001.2,-
2024-06-22 3:23,774,22.9,29.6,-,-,-,-,3,남,175,24.3,1001.2,-
2024-06-22 3:24,776,22.9,29.6,-,-,-,-,2.5,남남동,167,24.3,1001.2,-
2024-06-22 3:25,778,22.9,29.6,-,-,-,-,2.6,남남동,168,24.3,1001.2,-
2024-06-22 3:26,780,22.9,29.6,-,-,-,-,2.3,남남동,167,24.3,1001.2,-
2024-06-22 3:27,782,22.9,29.6,-,-,-,-,2.6,남남동,160,24.3,1001.2,-
2024-06-22 3:28,784,22.9,29.6,-,-,-,-,3.9,남남동,158,24.3,1001.2,-
2024-06-22 3:29,786,22.9,29.6,-,-,-,-,3.7,남남동,166,24.3,1001.2,-
2024-06-22 3:30,788,22.9,29.6,-,-,-,-,3.3,남남동,159,24.3,1001.2,-
2024-06-22 3:31,790,22.9,29.6,-,-,-,-,3.3,남남동,157,24.3,1001.2,-
2024-06-22 3:32,792,22.9,29.6,-,-,-,-,2.9,남남동,156,24.3,1001.2,-
2024-06-22 3:33,794,22.9,29.6,-,-,-,-,1.9,남남동,149,24.3,1001.2,-
2024-06-22 3:34,795,22.9,29.6,-,-,-,-,2,남동,140,24.3,1001.2,-
2024-06-22 3:35,797,22.9,29.6,-,-,-,-,2.4,남동,146,24.3,1001.2,-
2024-06-22 3:36,799,22.9,29.6,-,-,-,-,2.1,남남동,148,24.3,1001.3,-
2024-06-22 3:37,800,22.9,29.6,-,-,-,-,1.8,남남동,155,24.3,1001.3,-
2024-06-22 3:38,802,22.9,29.6,-,-,-,-,1.5,남남동,163,24.3,1001.3,-
2024-06-22 3:39,804,22.9,29.6,-,-,-,-,1.7,남남동,164,24.3,1001.3,-
2024-06-22 3:40,805,22.9,29.6,-,-,-,-,1.9,남,176,24.3,1001.3,-
2024-06-22 3:41,807,22.9,29.6,-,-,-,-,2.3,남,169,24.4,1001.3,-
2024-06-22 3:42,809,22.9,29.6,-,-,-,-,1.8,남,169,24.4,1001.4,-
2024-06-22 3:43,811,22.9,29.6,-,-,-,-,1.7,남,178,24.4,1001.4,-
2024-06-22 3:44,812,22.9,29.6,-,-,-,-,2.2,남,178,24.3,1001.4,-
2024-06-22 3:45,814,22.9,29.6,-,-,-,-,1.8,남,185,24.3,1001.5,-
2024-06-22 3:46,816,22.9,29.6,-,-,-,-,1.6,남,176,24.3,1001.5,-
2024-06-22 3:47,817,22.9,29.6,-,-,-,-,1.3,남남동,168,24.3,1001.4,-
2024-06-22 3:48,818,22.9,29.6,-,-,-,-,1,남남동,148,24.3,1001.4,-
2024-06-22 3:49,820,22.9,29.6,-,-,-,-,1,남동,143,24.2,1001.4,-
2024-06-22 3:50,821,22.9,29.6,-,-,-,-,2.1,남동,141,24.2,1001.4,-
2024-06-22 3:51,823,22.9,29.6,-,-,-,-,2.4,남남동,149,24.2,1001.4,-
2024-06-22 3:52,825,22.9,29.6,-,-,-,-,1.9,남동,136,24.2,1001.4,-
2024-06-22 3:53,826,22.9,29.6,-,-,-,-,1.2,남남동,148,24.2,1001.4,-
2024-06-22 3:54,828,22.9,29.6,-,-,-,-,1.1,남동,145,24.2,1001.4,-
2024-06-22 3:55,829,22.9,29.6,-,-,-,-,1.2,동남동,120,24.2,1001.4,-
2024-06-22 3:56,830,22.9,29.6,-,-,-,-,1.2,남남동,152,24.2,1001.4,-
2024-06-22 3:57,832,22.9,29.6,-,-,-,-,1.2,남동,137,24.2,1001.4,-
2024-06-22 3:58,833,22.9,29.6,-,-,-,-,1.8,남동,130,24.2,1001.4,-
2024-06-22 3:59,835,22.9,29.6,-,-,-,-,1.1,남,169,24.3,1001.4,-
2024-06-22 4:00,836,22.8,29.6,-,-,-,-,1.2,남남동,168,24.3,1001.4,-
2024-06-22 4:01,837,22.8,29.6,-,-,-,-,0.9,남남동,165,24.3,1001.4,-
2024-06-22 4:02,838,22.8,29.6,-,-,-,-,1.2,남동,140,24.3,1001.4,-
2024-06-22 4:03,840,22.8,29.6,-,-,-,-,1.2,남동,127,24.3,1001.3,-
2024-06-22 4:04,841,22.8,29.6,-,-,-,-,1.5,남동,135,24.3,1001.3,-
2024-06-22 4:05,842,22.8,29.6,-,-,-,-,1.5,남동,127,24.3,1001.2,-
2024-06-22 4:06,844,22.8,29.6,-,-,-,-,1.9,남동,128,24.3,1001.1,-
2024-06-22 4:07,845,22.8,29.6,-,-,-,-,2.2,남동,139,24.3,1001.1,-
2024-06-22 4:08,846,22.8,29.6,-,-,-,-,2.2,남동,140,24.3,1001.1,-
2024-06-22 4:09,847,22.8,29.6,-,-,-,-,1.7,남동,137,24.3,1001.1,-
2024-06-22 4:10,848,22.8,29.7,-,-,-,-,1.6,남남동,152,24.3,1001.1,-
2024-06-22 4:11,850,22.8,29.7,-,-,-,-,2,남남동,154,24.3,1001.1,-
2024-06-22 4:12,850,22.8,29.7,-,-,-,-,2.3,남남동,155,24.3,1001.2,-
2024-06-22 4:13,851,22.7,29.7,-,-,-,-,1.8,남남동,153,24.3,1001.2,-
2024-06-22 4:14,852,22.8,29.7,-,-,-,-,2,남동,146,24.3,1001.2,-
2024-06-22 4:15,853,22.8,29.7,-,-,-,-,2.1,남동,140,24.3,1001.2,-
2024-06-22 4:16,854,22.8,29.7,-,-,-,-,1.8,남남동,152,24.3,1001.2,-
2024-06-22 4:17,855,22.8,29.7,-,-,-,-,1.2,남남동,168,24.3,1001.2,-
2024-06-22 4:18,857,22.8,29.7,-,-,-,-,1,남남동,168,24.3,1001.2,-
2024-06-22 4:19,858,22.8,29.7,-,-,-,-,1.2,남남동,163,24.2,1001.2,-
2024-06-22 4:20,859,22.8,29.7,-,-,-,-,0.6,남남동,164,24.2,1001.2,-
2024-06-22 4:21,860,22.8,29.7,-,-,-,-,1.1,남,188,24.2,1001.2,-
2024-06-22 4:22,861,22.8,29.7,-,-,-,-,1,남남서,192,24.2,1001.2,-
2024-06-22 4:23,862,22.8,29.7,-,-,-,-,1,남,186,24.2,1001.2,-
2024-06-22 4:24,863,22.8,29.7,-,-,-,-,1.5,남,190,24.2,1001.2,-
2024-06-22 4:25,863,22.8,29.7,-,-,-,-,1.6,남남서,192,24.2,1001.2,-
2024-06-22 4:26,864,22.8,29.7,-,-,-,-,1.4,남남서,199,24.1,1001.2,-
2024-06-22 4:27,865,22.8,29.7,-,-,-,-,1.5,남남서,199,24.1,1001.2,-
2024-06-22 4:28,866,22.8,29.7,-,-,-,-,1.4,남남서,196,24.1,1001.2,-
2024-06-22 4:29,866,22.8,29.7,-,-,-,-,1.5,남남서,192,24.1,1001.2,-
2024-06-22 4:30,867,22.8,29.7,-,-,-,-,1.4,남,184,24.1,1001.2,-
2024-06-22 4:31,868,22.8,29.7,-,-,-,-,1,남,180,24.1,1001.1,-
2024-06-22 4:32,869,22.8,29.7,-,-,-,-,1.2,남,173,24,1001.1,-
2024-06-22 4:33,869,22.8,29.7,-,-,-,-,1.2,남,177,24,1001.1,-
2024-06-22 4:34,870,22.8,29.7,-,-,-,-,1.6,남,185,24,1001.1,-
2024-06-22 4:35,870,22.8,29.7,-,-,-,-,1.5,남,187,24,1001.2,-
2024-06-22 4:36,871,22.8,29.7,-,-,-,-,1.6,남,188,23.9,1001.2,-
2024-06-22 4:37,871,22.8,29.7,-,-,-,-,1.4,남남서,192,23.9,1001.2,-
2024-06-22 4:38,872,22.8,29.7,-,-,-,-,1.7,남,190,23.9,1001.2,-
2024-06-22 4:39,873,22.8,29.7,-,-,-,-,1.8,남남서,192,23.9,1001.2,-
2024-06-22 4:40,873,22.8,29.7,-,-,-,-,1.5,남,190,23.9,1001.2,-
2024-06-22 4:41,874,22.8,29.7,-,-,-,-,1.6,남,190,23.9,1001.2,-
2024-06-22 4:42,874,22.8,29.7,-,-,-,-,1.8,남,188,23.9,1001.2,-
2024-06-22 4:43,875,22.8,29.7,-,-,-,-,1.7,남,182,23.8,1001.2,-
2024-06-22 4:44,875,22.8,29.7,-,-,-,-,1.8,남,186,23.8,1001.2,-
2024-06-22 4:45,875,22.8,29.7,-,-,-,-,1.9,남,186,23.8,1001.2,-
2024-06-22 4:46,876,22.8,29.7,-,-,-,-,1.7,남,187,23.8,1001.2,-
2024-06-22 4:47,876,22.8,29.7,-,-,-,-,1.9,남,189,23.8,1001.2,-
2024-06-22 4:48,876,22.8,29.7,-,-,-,-,2,남,190,23.8,1001.2,-
2024-06-22 4:49,876,22.8,29.7,-,-,-,-,1.8,남,186,23.8,1001.2,-
2024-06-22 4:50,876,22.8,29.7,-,-,-,-,1.9,남,184,23.8,1001.2,-
2024-06-22 4:51,876,22.8,29.7,-,-,-,-,1.8,남,182,23.8,1001.2,-
2024-06-22 4:52,877,22.9,29.7,-,-,-,-,1.8,남,187,23.7,1001.2,-
2024-06-22 4:53,877,22.9,29.7,-,-,-,-,1.6,남,188,23.7,1001.2,-
2024-06-22 4:54,877,22.8,29.7,-,-,-,-,1.7,남,186,23.7,1001.2,-
2024-06-22 4:55,877,22.8,29.7,-,-,-,-,1.6,남,183,23.7,1001.2,-
2024-06-22 4:56,877,22.8,29.7,-,-,-,-,1.8,남,184,23.7,1001.2,-
2024-06-22 4:57,877,22.8,29.7,-,-,-,-,1.8,남,186,23.7,1001.3,-
2024-06-22 4:58,877,22.8,29.7,-,-,-,-,1.9,남,183,23.7,1001.3,-
2024-06-22 4:59,877,22.8,29.7,-,-,-,-,1.8,남,181,23.7,1001.3,-
2024-06-22 5:00,877,22.8,29.7,-,-,-,-,1.7,남,179,23.7,1001.3,-
2024-06-22 5:01,876,22.8,29.7,-,-,-,-,1.7,남,175,23.7,1001.2,-
2024-06-22 5:02,876,22.8,29.7,-,-,-,-,1.5,남,176,23.7,1001.2,-
2024-06-22 5:03,876,22.8,29.7,-,-,-,-,1.5,남,175,23.7,1001.2,-
2024-06-22 5:04,876,22.8,29.7,-,-,-,-,1.3,남,174,23.6,1001.2,-
2024-06-22 5:05,875,22.8,29.7,-,-,-,-,1.4,남,186,23.6,1001.2,-
2024-06-22 5:06,875,22.8,29.7,-,-,-,-,1.4,남,189,23.6,1001.2,-
2024-06-22 5:07,875,22.8,29.7,-,-,-,-,1.2,남,188,23.6,1001.2,-
2024-06-22 5:08,875,22.8,29.7,-,-,-,-,1.4,남남서,195,23.6,1001.2,-
2024-06-22 5:09,874,22.8,29.7,-,-,-,-,1.3,남,191,23.6,1001.2,-
2024-06-22 5:10,874,22.8,29.7,-,-,-,-,1.3,남,188,23.6,1001.2,-
2024-06-22 5:11,873,22.8,29.7,-,-,-,-,1,남,180,23.6,1001.2,-
2024-06-22 5:12,873,22.8,29.7,-,-,-,-,1.2,남,179,23.6,1001.2,-
2024-06-22 5:13,873,22.8,29.7,-,-,-,-,1.1,남,180,23.6,1001.1,-
2024-06-22 5:14,872,22.8,29.7,-,-,-,-,1.2,남,181,23.6,1001.1,-
2024-06-22 5:15,872,22.8,29.7,-,-,-,-,1,남,172,23.6,1001.1,-
2024-06-22 5:16,871,22.8,29.7,-,-,-,-,0.9,남남동,166,23.6,1001.1,-
2024-06-22 5:17,871,22.8,29.7,-,-,-,-,0.9,남남동,160,23.6,1001.1,-
2024-06-22 5:18,870,22.8,29.7,-,-,-,-,0.7,남남동,151,23.6,1001.1,-
2024-06-22 5:19,870,22.8,29.7,-,-,-,-,0.9,남동,128,23.6,1001.1,-
2024-06-22 5:20,869,22.8,29.7,-,-,-,-,0.3,동남동,102,23.7,1001.1,-
2024-06-22 5:21,869,22.8,29.7,-,-,-,-,0,북,0,23.6,1001.1,-
2024-06-22 5:22,868,22.8,29.7,-,-,-,-,0,동남동,123,23.6,1001.2,-
2024-06-22 5:23,867,22.8,29.7,-,-,-,-,1,동남동,113,23.7,1001.2,-
2024-06-22 5:24,866,22.8,29.7,-,-,-,-,1.3,동,98,23.7,1001.1,-
2024-06-22 5:25,866,22.8,29.7,-,-,-,-,1.5,동,101,23.7,1001.1,-
2024-06-22 5:26,865,22.8,29.7,-,-,-,-,1.2,동,99,23.7,1001.1,-
2024-06-22 5:27,864,22.8,29.7,-,-,-,-,1.2,동남동,106,23.8,1001.1,-
2024-06-22 5:28,864,22.8,29.7,-,-,-,-,0.8,남동,124,23.8,1001.1,-
2024-06-22 5:29,863,22.8,29.7,-,-,-,-,1.3,동남동,104,23.8,1001.1,-
2024-06-22 5:30,863,22.8,29.7,-,-,-,-,1.7,동,95,23.8,1001.1,-
2024-06-22 5:31,862,22.8,29.7,-,-,-,-,1,동,96,23.9,1001.1,-
2024-06-22 5:32,861,22.8,29.7,-,-,-,-,0.5,동북동,74,23.9,1001.1,-
2024-06-22 5:33,860,22.8,29.7,-,-,-,-,0.4,동남동,106,23.9,1001.1,-
2024-06-22 5:34,859,22.8,29.7,-,-,-,-,0.5,동,98,23.9,1001.2,-
2024-06-22 5:35,858,22.8,29.7,-,-,-,-,0.2,북동,54,23.9,1001.2,-
2024-06-22 5:36,857,22.8,29.7,-,-,-,-,0.3,북동,54,23.9,1001.2,-
2024-06-22 5:37,856,22.8,29.7,-,-,-,-,0,북,0,23.8,1001.2,-
2024-06-22 5:38,855,22.8,29.7,-,-,-,-,0,북,0,23.9,1001.1,-
2024-06-22 5:39,854,22.8,29.7,-,-,-,-,0,북,0,23.8,1001.1,-
2024-06-22 5:40,853,22.8,29.7,-,-,-,-,0.1,동남동,121,23.8,1001.1,-
2024-06-22 5:41,852,22.8,29.7,-,-,-,-,2.1,남동,130,23.8,1001,-
2024-06-22 5:42,850,22.8,29.7,-,-,-,-,2.1,남동,132,23.8,1001,-
2024-06-22 5:43,849,22.8,29.7,-,-,-,-,1.8,남동,128,23.7,1000.9,-
2024-06-22 5:44,848,22.8,29.7,-,-,-,-,2,남동,126,23.8,1000.9,-
2024-06-22 5:45,846,22.8,29.7,-,-,-,-,1.5,동남동,116,23.9,1000.9,-
2024-06-22 5:46,845,22.8,29.7,-,-,-,-,1.5,동,96,23.9,1000.9,-
2024-06-22 5:47,844,22.8,29.7,-,-,-,-,1.7,동,97,23.9,1000.8,-
2024-06-22 5:48,842,22.8,29.7,-,-,-,-,2.3,동,98,24,1000.8,-
2024-06-22 5:49,841,22.8,29.7,-,-,-,-,1.9,동,97,24,1000.8,-
2024-06-22 5:50,839,22.8,29.7,-,-,-,-,1.9,동,96,24,1000.8,-
2024-06-22 5:51,838,22.8,29.7,-,-,-,-,2.5,동,97,24.1,1000.9,-
2024-06-22 5:52,838,22.8,29.7,-,-,-,-,2.1,동남동,103,24.1,1000.9,-
2024-06-22 5:53,835,22.8,29.7,-,-,-,-,1.7,동남동,107,24.1,1000.9,-
2024-06-22 5:54,833,22.8,29.7,-,-,-,-,1.8,동남동,118,24.2,1000.9,-
2024-06-22 5:55,832,22.8,29.7,-,-,-,-,2,동남동,112,24.2,1001,-
2024-06-22 5:56,831,22.7,29.7,-,-,-,-,1.1,동남동,115,24.2,1001,-
2024-06-22 5:57,829,22.7,29.7,-,-,-,-,0.8,동남동,106,24.3,1001,-
2024-06-22 5:58,828,22.7,29.7,-,-,-,-,1.1,동,93,24.3,1001,-
2024-06-22 5:59,826,22.7,29.7,-,-,-,-,1.1,동,86,24.3,1001,-
2024-06-22 6:00,825,22.7,29.7,-,-,-,-,1.5,동,98,24.3,1001,-
2024-06-22 6:01,823,22.7,29.7,-,-,-,-,0.9,동남동,114,24.3,1001,-
2024-06-22 6:02,822,22.8,29.7,-,-,-,-,1.4,동남동,108,24.3,1000.9,-
2024-06-22 6:03,820,22.8,29.7,-,-,-,-,1.7,동,96,24.3,1000.9,-
2024-06-22 6:04,818,22.8,29.7,-,-,-,-,1.6,동,98,24.4,1000.9,-
2024-06-22 6:05,816,22.8,29.7,-,-,-,-,2.1,동,97,24.4,1000.9,-
2024-06-22 6:06,815,22.8,29.7,-,-,-,-,1.8,동,98,24.4,1000.8,-
2024-06-22 6:07,813,22.8,29.7,-,-,-,-,1.8,동남동,107,24.4,1000.8,-
2024-06-22 6:08,811,22.7,29.7,-,-,-,-,2.2,동,101,24.4,1000.7,-
2024-06-22 6:09,809,22.7,29.7,-,-,-,-,2,동,100,24.4,1000.7,-
2024-06-22 6:10,807,22.8,29.7,-,-,-,-,1.9,동남동,103,24.4,1000.7,-
2024-06-22 6:11,806,22.8,29.7,-,-,-,-,2,동,91,24.4,1000.7,-
2024-06-22 6:12,804,22.8,29.7,-,-,-,-,1.2,동,87,24.4,1000.7,-
2024-06-22 6:13,802,22.8,29.7,-,-,-,-,1.6,동,96,24.4,1000.7,-
2024-06-22 6:14,800,22.8,29.6,-,-,-,-,1.5,동,101,24.5,1000.7,-
2024-06-22 6:15,798,22.8,29.7,-,-,-,-,1.8,동,97,24.5,1000.7,-
2024-06-22 6:16,796,22.8,29.7,-,-,-,-,1.7,동남동,104,24.5,1000.7,-
2024-06-22 6:17,794,22.8,29.7,-,-,-,-,1.7,동,101,24.5,1000.7,-
2024-06-22 6:18,792,22.8,29.7,-,-,-,-,1.7,동남동,102,24.5,1000.7,-
2024-06-22 6:19,790,22.8,29.6,-,-,-,-,2.3,동,89,24.5,1000.7,-
2024-06-22 6:20,788,22.8,29.6,-,-,-,-,1.9,동,101,24.5,1000.7,-
2024-06-22 6:21,786,22.8,29.6,-,-,-,-,2.1,동,90,24.6,1000.7,-
2024-06-22 6:22,784,22.8,29.6,-,-,-,-,2.5,동남동,113,24.6,1000.6,-
2024-06-22 6:23,783,22.8,29.6,-,-,-,-,2.4,동,101,24.6,1000.6,-
2024-06-22 6:24,781,22.8,29.6,-,-,-,-,2.4,동,86,24.6,1000.6,-
2024-06-22 6:25,779,22.9,29.6,-,-,-,-,3.1,동,95,24.6,1000.6,-
2024-06-22 6:26,777,22.9,29.6,-,-,-,-,2.8,동,81,24.6,1000.6,-
2024-06-22 6:27,775,22.9,29.6,-,-,-,-,2.7,동북동,76,24.6,1000.6,-
2024-06-22 6:28,773,22.9,29.6,-,-,-,-,2.5,동,85,24.6,1000.6,-
2024-06-22 6:29,771,22.9,29.6,-,-,-,-,2.4,동,92,24.6,1000.6,-
2024-06-22 6:30,769,22.9,29.6,-,-,-,-,2.1,동,87,24.7,1000.6,-
2024-06-22 6:31,767,22.9,29.6,-,-,-,-,2.5,동,94,24.7,1000.6,-
2024-06-22 6:32,765,22.8,29.6,-,-,-,-,2.8,동,94,24.7,1000.6,-
2024-06-22 6:33,763,22.8,29.6,-,-,-,-,2.4,동,94,24.7,1000.6,-
2024-06-22 6:34,761,22.7,29.6,-,-,-,-,2.4,동,83,24.7,1000.6,-
2024-06-22 6:35,759,22.8,29.6,-,-,-,-,2.1,동,84,24.7,1000.6,-
2024-06-22 6:36,757,22.7,29.6,-,-,-,-,2.9,동,82,24.7,1000.6,-
2024-06-22 6:37,755,22.7,29.6,-,-,-,-,2.9,동,84,24.7,1000.6,-
2024-06-22 6:38,753,22.7,29.6,-,-,-,-,2.3,동북동,73,24.7,1000.6,-
2024-06-22 6:39,751,22.7,29.6,-,-,-,-,2.1,동,98,24.7,1000.6,-
2024-06-22 6:40,749,22.7,29.6,-,-,-,-,2.8,동남동,107,24.7,1000.6,-
2024-06-22 6:41,747,22.7,29.6,-,-,-,-,2.8,동남동,106,24.7,1000.5,-
2024-06-22 6:42,744,22.7,29.6,-,-,-,-,2.7,동,97,24.7,1000.5,-
2024-06-22 6:43,742,22.7,29.6,-,-,-,-,2.2,동,98,24.7,1000.5,-
2024-06-22 6:44,740,22.7,29.6,-,-,-,-,2.7,동남동,109,24.7,1000.4,-
2024-06-22 6:45,738,22.7,29.6,-,-,-,-,2.9,동남동,102,24.7,1000.4,-
2024-06-22 6:46,736,22.7,29.6,-,-,-,-,3,동,97,24.8,1000.4,-
2024-06-22 6:47,734,22.7,29.6,-,-,-,-,3.5,동,96,24.8,1000.3,-
2024-06-22 6:48,732,22.7,29.6,-,-,-,-,3.3,동,100,24.7,1000.3,-
2024-06-22 6:49,730,22.7,29.6,-,-,-,-,2.4,동,100,24.8,1000.3,-
2024-06-22 6:50,728,22.7,29.6,-,-,-,-,2,동,94,24.8,1000.3,-
2024-06-22 6:51,726,22.7,29.6,-,-,-,-,2.2,동,98,24.8,1000.3,-
2024-06-22 6:52,723,22.7,29.6,-,-,-,-,2,동남동,105,24.8,1000.2,-
2024-06-22 6:53,721,22.7,29.6,-,-,-,-,1.9,동,101,24.8,1000.2,-
2024-06-22 6:54,719,22.7,29.6,-,-,-,-,2.6,동,90,24.9,1000.2,-
2024-06-22 6:55,717,22.7,29.5,-,-,-,-,2.2,동,101,24.8,1000.2,-
2024-06-22 6:56,715,22.7,29.5,-,-,-,-,2.1,동남동,112,24.8,1000.2,-
2024-06-22 6:57,713,22.7,29.5,-,-,-,-,2.3,동남동,106,24.9,1000.2,-
2024-06-22 6:58,711,22.7,29.5,-,-,-,-,3.1,동,101,24.9,1000.2,-
2024-06-22 6:59,708,22.7,29.5,-,-,-,-,3.9,동,96,24.9,1000.1,-
2024-06-22 7:00,706,22.7,29.5,-,-,-,-,3.4,동,100,24.9,1000.1,-
2024-06-22 7:01,704,22.7,29.5,-,-,-,-,4,동남동,106,24.9,1000,-
2024-06-22 7:02,701,22.7,29.5,-,-,-,-,3.9,동,100,24.9,1000,-
2024-06-22 7:03,699,22.7,29.5,-,-,-,-,4.1,동,98,24.9,1000,-
2024-06-22 7:04,697,22.7,29.5,-,-,-,-,3.8,동남동,104,24.9,1000,-
2024-06-22 7:05,695,22.7,29.5,-,-,-,-,3.5,동남동,106,24.9,1000,-
2024-06-22 7:06,692,22.7,29.5,-,-,-,-,3.8,동남동,107,24.9,1000,-
2024-06-22 7:07,690,22.7,29.5,-,-,-,-,4.3,동,94,24.9,1000,-
2024-06-22 7:08,688,22.7,29.5,-,-,-,-,3.9,동남동,102,24.9,999.9,-
2024-06-22 7:09,686,22.7,29.5,-,-,-,-,3.3,동남동,105,24.9,999.9,-
2024-06-22 7:10,683,22.7,29.5,-,-,-,-,3.5,동남동,108,24.9,999.9,-
2024-06-22 7:11,681,22.8,29.5,-,-,-,-,3.1,동남동,112,24.9,999.9,-
2024-06-22 7:12,679,22.8,29.5,-,-,-,-,3.6,동남동,115,24.9,999.9,-
2024-06-22 7:13,676,22.8,29.4,-,-,-,-,3.2,동남동,106,24.9,999.9,-
2024-06-22 7:14,674,22.8,29.4,-,-,-,-,3.1,동남동,117,24.9,999.9,-
2024-06-22 7:15,672,22.8,29.4,-,-,-,-,3.1,동남동,121,25,999.9,-
2024-06-22 7:16,669,22.8,29.4,-,-,-,-,3.8,동남동,114,24.9,999.9,-
2024-06-22 7:17,667,22.8,29.4,-,-,-,-,2.9,동남동,123,24.9,999.9,-
2024-06-22 7:18,665,22.8,29.4,-,-,-,-,2.8,남동,127,24.9,999.9,-
2024-06-22 7:19,662,22.8,29.4,-,-,-,-,3,동남동,121,24.9,999.9,-
2024-06-22 7:20,660,22.8,29.4,-,-,-,-,2.6,동남동,122,24.9,999.9,-
2024-06-22 7:21,658,22.8,29.4,-,-,-,-,3.2,동남동,122,25,999.9,-
2024-06-22 7:22,655,22.8,29.3,-,-,-,-,2.8,동남동,113,25,999.9,-
2024-06-22 7:23,653,22.9,29.3,-,-,-,-,2.7,동남동,120,25,999.9,-
2024-06-22 7:24,650,22.9,29.3,-,-,-,-,3.1,남동,128,25,999.9,-
2024-06-22 7:25,648,22.9,29.3,-,-,-,-,3.6,동남동,120,25,999.9,-
2024-06-22 7:26,645,22.9,29.3,-,-,-,-,3.1,동남동,121,25,999.9,-
2024-06-22 7:27,643,22.9,29.3,-,-,-,-,3,동남동,123,25,999.8,-
2024-06-22 7:28,640,22.9,29.3,-,-,-,-,2.7,동남동,116,25,999.8,-
2024-06-22 7:29,638,22.9,29.3,-,-,-,-,2.5,남동,124,25,999.8,-
2024-06-22 7:30,635,22.9,29.3,-,-,-,-,3.1,남동,130,25,999.8,-
2024-06-22 7:31,633,22.9,29.3,-,-,-,-,3.1,동남동,119,25,999.8,-
2024-06-22 7:32,630,22.9,29.2,-,-,-,-,2.6,동남동,122,25,999.8,-
2024-06-22 7:33,628,22.9,29.2,-,-,-,-,3.3,동남동,115,25,999.8,-
2024-06-22 7:34,625,22.9,29.2,-,-,-,-,3.4,남동,126,25,999.8,-
2024-06-22 7:35,623,22.9,29.2,-,-,-,-,3.6,동남동,121,25,999.8,-
2024-06-22 7:36,621,22.8,29.2,-,-,-,-,3.2,남동,125,25,999.8,-
2024-06-22 7:37,618,22.8,29.2,-,-,-,-,2.8,남동,129,25,999.8,-
2024-06-22 7:38,616,22.8,29.2,-,-,-,-,2.4,동남동,122,25,999.8,-
2024-06-22 7:39,613,22.8,29.2,-,-,-,-,2.1,남동,131,25,999.7,-
2024-06-22 7:40,611,22.8,29.2,-,-,-,-,2,남동,125,25,999.7,-
2024-06-22 7:41,608,22.7,29.2,-,-,-,-,1.6,동남동,108,25,999.7,-
2024-06-22 7:42,606,22.7,29.2,-,-,-,-,2.9,동남동,102,25,999.7,-
2024-06-22 7:43,603,22.8,29.2,-,-,-,-,3,동남동,107,25,999.7,-
2024-06-22 7:44,600,22.8,29.2,-,-,-,-,3.1,동,96,25,999.7,-
2024-06-22 7:45,598,22.8,29.2,-,-,-,-,3.1,동,92,25,999.6,-
2024-06-22 7:46,595,22.8,29.2,-,-,-,-,2.6,동남동,103,25,999.6,-
2024-06-22 7:47,593,22.7,29.2,-,-,-,-,2.8,동남동,106,25,999.6,-
2024-06-22 7:48,590,22.8,29.2,-,-,-,-,2.2,동,100,25,999.6,-
2024-06-22 7:49,588,22.8,29.2,-,-,-,-,2.6,동남동,105,25,999.7,-
2024-06-22 7:50,586,22.7,29.2,-,-,-,-,3.4,동남동,113,25,999.7,-
2024-06-22 7:51,583,22.7,29.2,-,-,-,-,2.9,동남동,102,25,999.7,-
