°üÃø¼Ò¸í:Åë¿µÇ×,,,,,,,,,,,,,,
À§µµ:34.773333,,,,,,,,,,,,,,
°æµµ:128.46,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-24 15:50,3.8,ºÏºÏµ¿,21,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:00,3,ºÏºÏ¼­,336,19.48,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:10,4.8,µ¿ºÏµ¿,63,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:20,6,ºÏ,357,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:30,6.3,ºÏ¼­,307,19.57,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:40,5.8,ºÏ,6,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:50,2.4,ºÏ¼­,316,20.25,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:00,1.4,ºÏ¼­,307,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:10,7.2,¼­ºÏ¼­,299,19.69,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:20,7.6,ºÏºÏµ¿,13,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:30,7.8,ºÏºÏµ¿,12,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:40,5.5,ºÏºÏ¼­,342,20.02,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:50,2.5,³²¼­,217,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:00,2.9,³²,190,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:10,2.8,³²³²µ¿,159,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:20,4.8,ºÏ,6,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:30,0.9,ºÏµ¿,40,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:40,1.9,³²µ¿,137,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:50,2.9,ºÏºÏµ¿,16,19.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:00,3.5,ºÏ,352,19.61,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:10,4.8,ºÏ,9,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:20,6.5,µ¿ºÏµ¿,57,19.96,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:30,7.1,µ¿ºÏµ¿,73,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:40,10.5,µ¿,86,19.83,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:50,7.1,µ¿,96,20.07,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:00,9.4,µ¿³²µ¿,105,20.05,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:10,9.3,µ¿³²µ¿,122,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:20,8.9,µ¿³²µ¿,120,19.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:30,10.5,³²µ¿,127,19.81,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:40,11,µ¿³²µ¿,123,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:50,9.2,³²µ¿,131,19.5,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:00,8,³²µ¿,130,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:10,10.9,³²µ¿,128,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:20,8.7,³²µ¿,130,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:30,5.8,³²³²µ¿,155,19.84,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:40,4.3,³²µ¿,146,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:50,7.4,³²³²¼­,210,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:00,6,³²³²µ¿,154,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:10,2.5,³²,170,19.89,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:20,5.8,³²,172,19.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:30,2.2,ºÏºÏµ¿,12,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:40,4.1,³²,182,19.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:50,4.2,¼­³²¼­,237,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:00,8.8,¼­³²¼­,237,19.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:10,5.9,³²¼­,233,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:20,6.9,¼­³²¼­,248,19.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:30,11.1,¼­,268,19.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:40,7.8,¼­³²¼­,238,19.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:50,7.3,¼­,263,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:00,7.1,¼­,273,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:10,9.2,¼­ºÏ¼­,282,19.63,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:20,10.6,¼­,271,19.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:30,11.1,¼­,275,19.64,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:40,9.7,¼­,264,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:50,7.4,¼­ºÏ¼­,292,19.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:00,8.4,¼­³²¼­,254,19.49,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:10,9.7,¼­³²¼­,254,19.4,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:20,7.5,¼­,280,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:30,8.4,¼­³²¼­,250,19.25,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:40,6.3,¼­ºÏ¼­,302,19.21,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:50,7,¼­ºÏ¼­,295,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:00,8.3,ºÏºÏ¼­,344,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:10,14.4,ºÏºÏ¼­,346,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:20,8.3,ºÏºÏ¼­,344,19.06,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:30,12,ºÏºÏ¼­,332,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:40,7.1,ºÏºÏ¼­,332,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:50,6.9,ºÏºÏ¼­,339,18.99,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:00,9.9,ºÏºÏ¼­,346,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:10,7.4,ºÏºÏ¼­,336,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:20,6.3,¼­ºÏ¼­,286,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:30,5.9,ºÏ¼­,316,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:40,9.4,ºÏ¼­,310,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:50,12.7,ºÏ¼­,325,19.09,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:00,12.8,ºÏ¼­,322,19,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:10,11.9,ºÏºÏ¼­,335,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:20,9.8,ºÏºÏ¼­,334,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:30,13.9,ºÏºÏ¼­,335,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:40,18.5,ºÏºÏ¼­,343,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:50,14.4,ºÏºÏ¼­,332,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:00,17.6,ºÏºÏ¼­,343,18.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:10,21.3,ºÏºÏ¼­,347,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:20,19.5,ºÏ,351,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:30,16.9,ºÏ,350,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:40,17.7,ºÏºÏ¼­,340,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:50,16.8,ºÏºÏ¼­,335,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:00,16.6,ºÏºÏ¼­,338,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:10,18.5,ºÏºÏ¼­,343,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:20,21.3,ºÏ,358,18.94,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:30,20.7,ºÏºÏµ¿,17,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:40,12.3,ºÏ,0,19,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:50,12.8,ºÏ,351,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:00,14.2,ºÏ,360,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:10,8,ºÏºÏ¼­,337,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:20,8.4,ºÏ¼­,321,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:30,6.8,ºÏ¼­,309,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:40,4.6,¼­,269,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:50,3.9,¼­ºÏ¼­,290,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:00,4.4,³²¼­,216,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:10,10.2,¼­³²¼­,257,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:20,5.4,¼­³²¼­,257,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:30,5,¼­³²¼­,257,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:40,9.1,¼­,264,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:50,6.4,¼­,269,18.97,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:00,8.2,³²¼­,230,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:10,14.4,¼­ºÏ¼­,294,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:20,3.6,ºÏºÏµ¿,19,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:30,4,ºÏ¼­,317,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:40,2.8,¼­ºÏ¼­,290,19,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:50,7.4,¼­ºÏ¼­,283,19.04,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:00,8.4,ºÏ¼­,304,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:10,6.9,³²³²¼­,209,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:20,4.7,ºÏºÏµ¿,27,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:30,4.1,ºÏºÏµ¿,12,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:40,1.4,ºÏ,351,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:50,1.9,µ¿ºÏµ¿,65,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:10,5.1,³²¼­,228,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:20,1,³²,181,18.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:30,2,µ¿³²µ¿,119,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:40,1,³²³²µ¿,161,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:50,3.9,³²,184,18.9,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:00,7.2,³²³²¼­,200,18.93,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:10,4.4,³²µ¿,142,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:20,6.4,³²,175,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:30,7,³²,173,19.01,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:40,9.4,³²,188,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:00,10.2,³²,179,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:10,8.3,³²³²µ¿,166,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:20,5.8,³²³²µ¿,163,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:30,6.6,³²³²µ¿,156,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:40,11,³²³²µ¿,163,18.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:50,10,³²³²µ¿,165,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:00,7.5,³²³²µ¿,155,18.75,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:10,6.3,³²³²µ¿,153,18.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:20,5.9,³²,169,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:30,7.3,³²µ¿,144,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:40,4.2,³²,174,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:50,9.5,³²¼­,214,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:00,5.5,³²,179,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:10,10.7,³²,188,18.74,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:20,4,³²,182,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:30,7.7,³²,171,18.71,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:40,2.5,³²µ¿,124,18.89,-,-,-,-,-,-,-,-,-,-
2024-06-25 15:50,2.4,¼­³²¼­,242,19.03,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:00,5.3,¼­ºÏ¼­,289,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:10,3.8,¼­³²¼­,247,19.11,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:20,2.8,³²¼­,228,19.17,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:30,2.7,ºÏ,350,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:40,10.3,³²¼­,225,19.15,-,-,-,-,-,-,-,-,-,-
2024-06-25 16:50,5.4,³²³²µ¿,158,19.22,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:00,12,³²¼­,236,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:10,4.5,³²,182,19.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:20,2.5,µ¿³²µ¿,106,20.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:30,11.3,³²¼­,223,20.36,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:40,8.7,¼­³²¼­,242,20.04,-,-,-,-,-,-,-,-,-,-
2024-06-25 17:50,12.5,¼­,269,19.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:00,6,ºÏ¼­,306,19.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:10,7.7,ºÏ¼­,312,19.54,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:20,2.3,ºÏ¼­,312,19.62,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:30,5.4,³²³²µ¿,154,19.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:40,6.9,¼­,266,19.2,-,-,-,-,-,-,-,-,-,-
2024-06-25 18:50,1.1,ºÏ,6,19.08,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:00,0.9,¼­,268,19.1,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:10,3.8,³²³²¼­,210,19.02,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:20,5.1,µ¿,96,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:30,2.1,µ¿³²µ¿,115,19.25,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:40,3.8,¼­³²¼­,251,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-25 19:50,10.6,µ¿ºÏµ¿,63,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:00,13.9,µ¿,88,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:10,12.2,µ¿ºÏµ¿,76,19.23,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:20,11.4,µ¿,86,19.12,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:30,9.7,µ¿,83,19.13,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:40,9,µ¿,89,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-25 20:50,12.6,µ¿,89,18.96,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:00,11.1,µ¿,95,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:10,8.7,µ¿,88,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:20,11.1,µ¿³²µ¿,104,18.85,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:30,10.7,µ¿³²µ¿,108,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:40,8.9,µ¿,99,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 21:50,8.1,µ¿³²µ¿,102,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:00,7.2,µ¿,94,18.66,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:10,3.7,µ¿³²µ¿,102,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:20,4.9,µ¿ºÏµ¿,77,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:30,7.2,³²³²µ¿,164,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:40,11,³²³²µ¿,147,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-25 22:50,7.6,µ¿ºÏµ¿,73,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:00,7.4,µ¿ºÏµ¿,75,18.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:10,6,³²µ¿,124,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:20,3.2,ºÏ¼­,310,18.91,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:30,5.4,ºÏºÏ¼­,333,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:40,5,µ¿³²µ¿,109,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-25 23:50,9,³²µ¿,132,19.22,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:00,1,ºÏºÏ¼­,340,19.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:10,4.8,µ¿³²µ¿,116,19.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:20,1.2,³²³²¼­,212,19.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:30,5.1,ºÏµ¿,41,19.39,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:40,7.4,ºÏºÏµ¿,30,19.37,-,-,-,-,-,-,-,-,-,-
2024-06-26 0:50,9.3,¼­ºÏ¼­,300,19.36,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:00,8.3,ºÏ¼­,325,19.41,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:10,13.2,ºÏºÏ¼­,332,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:20,11.2,ºÏ¼­,309,19.29,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:30,10.4,¼­ºÏ¼­,303,19.24,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:40,10.8,ºÏ¼­,317,19.18,-,-,-,-,-,-,-,-,-,-
2024-06-26 1:50,12.4,ºÏ¼­,309,19.14,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:00,11.8,¼­ºÏ¼­,302,19.07,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:10,19,ºÏ¼­,326,18.98,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:20,19.3,ºÏ¼­,316,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:30,20.2,ºÏºÏ¼­,332,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:40,19.6,ºÏºÏ¼­,327,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-26 2:50,17.4,ºÏ¼­,324,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:00,15.8,ºÏ¼­,315,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:10,19.9,ºÏ¼­,320,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:20,15.3,ºÏ¼­,317,18.64,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:30,14.4,ºÏ¼­,317,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:40,16.8,ºÏ¼­,306,18.58,-,-,-,-,-,-,-,-,-,-
2024-06-26 3:50,17,ºÏ¼­,313,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:00,16.7,ºÏ¼­,317,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:10,18.1,ºÏ¼­,319,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:20,15.8,ºÏ¼­,314,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:30,13.4,ºÏ¼­,322,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:40,15.7,ºÏ¼­,324,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-26 4:50,13.8,ºÏ¼­,320,18.37,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:00,13.7,ºÏ¼­,307,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:10,11.1,ºÏ¼­,313,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:20,9.2,ºÏ¼­,306,18.39,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:30,13.4,ºÏ¼­,324,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:40,14,ºÏ¼­,312,18.4,-,-,-,-,-,-,-,-,-,-
2024-06-26 5:50,11.5,ºÏ¼­,323,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:00,13.3,ºÏ¼­,309,18.34,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:10,12.7,ºÏ¼­,316,18.32,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:20,14,ºÏ¼­,325,18.33,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:30,12.7,ºÏ¼­,315,18.35,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:40,10.4,ºÏ¼­,322,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 6:50,12,ºÏ¼­,323,18.36,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:00,12.7,ºÏ¼­,325,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:10,10.7,ºÏºÏ¼­,334,18.38,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:20,12.3,ºÏºÏ¼­,348,18.41,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:30,12.7,ºÏºÏ¼­,344,18.42,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:40,19.8,ºÏ,3,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 7:50,31.5,ºÏ,7,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:00,12.2,ºÏºÏ¼­,344,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:10,4,ºÏ¼­,310,18.51,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:20,4.7,ºÏ¼­,324,18.52,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:30,8,ºÏ,356,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:40,4.5,ºÏºÏ¼­,338,18.54,-,-,-,-,-,-,-,-,-,-
2024-06-26 8:50,1.8,³²,170,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:00,2.1,¼­ºÏ¼­,293,18.49,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:10,3.3,ºÏ¼­,310,18.47,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:20,7.5,¼­³²¼­,253,18.5,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:30,2.7,¼­ºÏ¼­,288,18.6,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:40,5.8,¼­³²¼­,249,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 9:50,0.4,µ¿³²µ¿,109,18.69,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:00,1.3,³²µ¿,142,18.72,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:10,10.8,¼­,268,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:20,3.9,¼­³²¼­,254,18.57,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:30,4.2,¼­³²¼­,237,18.59,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:40,2.4,µ¿ºÏµ¿,57,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 10:50,3.2,ºÏ,1,18.87,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:00,5.4,¼­,273,18.88,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:10,1.9,ºÏºÏµ¿,25,18.76,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:20,4.6,ºÏºÏ¼­,335,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:30,2.2,ºÏ,350,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:40,0.8,¼­³²¼­,254,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-26 11:50,2.5,¼­³²¼­,245,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:00,2.4,ºÏ,10,18.84,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:10,2.1,¼­ºÏ¼­,284,18.86,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:20,0.2,³²µ¿,126,18.82,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:30,1.5,¼­³²¼­,253,18.7,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:40,2.1,³²³²µ¿,166,18.81,-,-,-,-,-,-,-,-,-,-
2024-06-26 12:50,2.4,µ¿,97,18.83,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:00,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:10,4.1,µ¿³²µ¿,102,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:20,8.4,µ¿,94,18.61,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:30,3.8,³²µ¿,124,18.78,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:40,7,µ¿³²µ¿,120,18.68,-,-,-,-,-,-,-,-,-,-
2024-06-26 13:50,5.7,µ¿³²µ¿,117,19.16,-,-,-,-,-,-,-,-,-,-
2024-06-26 14:00,4.5,µ¿³²µ¿,105,18.96,-,-,-,-,-,-,-,-,-,-
