°üÃø¼Ò¸í:¿©¼öÇ×,,,,,,,,,,,,,,
À§µµ:34.794722,,,,,,,,,,,,,,
°æµµ:127.808055,,,,,,,,,,,,,,
°üÃø½Ã°£,À¯¼Ó(cm/s),À¯Çâ(16points),À¯Çâ(deg),¼ö¿Â(¡É),À¯ÀÇÆÄ°í(m),À¯ÀÇÆÄÁÖ±â(sec),ÃÖ´ëÆÄ°í(m),ÃÖ´ëÆÄÁÖ±â(sec),Ç³¼Ó(m/s),Ç³Çâ(16points),Ç³Çâ(deg),±â¿Â(¡É),±â¾Ð(hPa),½ÃÁ¤(m)
2024-06-23 13:50,39.6,³²,178,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:00,40.7,³²,179,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:10,42.7,³²,178,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:20,43,³²,181,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:30,45.9,³²³²¼­,198,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:40,46.5,³²,180,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-23 14:50,41.3,³²,181,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:00,37.3,³²,182,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:10,38.3,³²,185,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:20,44.5,³²,177,21.99,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:30,40.2,³²,184,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:40,42.1,³²,181,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-23 15:50,34.4,³²,182,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:00,36.2,³²³²¼­,205,22.14,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:10,25.5,³²³²¼­,199,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:20,19,³²³²¼­,206,22.04,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:30,22.7,³²³²¼­,204,22.06,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:40,19.2,³²¼­,224,22.16,-,-,-,-,-,-,-,-,-,-
2024-06-23 16:50,14.4,³²¼­,235,22.04,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:00,9.8,¼­³²¼­,254,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:10,11.6,ºÏ,354,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:20,14.3,¼­ºÏ¼­,285,21.97,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:30,17,ºÏ¼­,315,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:40,19.1,ºÏºÏ¼­,327,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-23 17:50,22.3,ºÏºÏ¼­,335,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:00,22.9,ºÏºÏ¼­,339,21.95,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:10,26.7,ºÏºÏ¼­,347,22.07,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:20,29.9,ºÏºÏ¼­,346,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:30,34.2,ºÏºÏ¼­,347,22.01,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:40,37.6,ºÏºÏ¼­,342,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-23 18:50,37.6,ºÏºÏµ¿,33,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:00,36.2,ºÏ,4,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:10,37.9,ºÏ,1,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:20,34.9,ºÏ,2,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:30,40.4,ºÏ,359,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:40,36.8,ºÏºÏµ¿,15,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-23 19:50,33,ºÏ,4,21.49,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:00,33.4,ºÏºÏ¼­,338,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:10,32.1,ºÏºÏ¼­,344,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:20,28,ºÏ,358,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:30,27.3,ºÏ,353,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:40,27.4,ºÏ,351,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-23 20:50,26.8,ºÏ,1,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:00,29.8,ºÏ,2,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:10,27.8,ºÏ,7,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:20,30.9,ºÏ,352,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:30,23.6,ºÏ,2,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:40,27.6,ºÏ,355,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-23 21:50,29.2,ºÏºÏµ¿,13,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:00,26.8,ºÏ,11,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:10,22.9,ºÏ,7,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:20,13.6,ºÏ,0,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:30,7,ºÏ,351,21.89,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:40,8.8,ºÏµ¿,34,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-23 22:50,9.5,µ¿ºÏµ¿,64,21.92,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:00,7.3,µ¿,80,21.93,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:10,9.2,µ¿³²µ¿,108,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:20,7.2,³²µ¿,135,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:30,8.8,³²³²µ¿,159,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:40,12.1,³²³²µ¿,167,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-23 23:50,17.5,³²³²µ¿,165,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:00,22.6,³²,170,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:10,23.3,³²,170,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:20,23.7,³²³²µ¿,159,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:30,25.8,³²,169,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:40,33.2,³²,184,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 0:50,35.7,³²,171,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:00,34.3,³²,173,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:10,30.8,³²,172,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:20,41.9,³²,172,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:30,46.9,³²,171,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:40,46,³²,176,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 1:50,43.8,³²,178,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:00,45.4,³²,177,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:10,49.5,³²,181,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:20,49.5,³²,178,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:30,51.6,³²,181,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:40,50.7,³²,179,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-24 2:50,52.8,³²,181,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:00,55.8,³²,185,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:10,51.7,³²,183,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:20,53.9,³²,185,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:30,53.6,³²,186,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:40,57.7,³²,186,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-24 3:50,55.3,³²,179,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:00,52.6,³²,183,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:10,47.5,³²,183,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:20,48.2,³²,183,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:30,46.5,³²,186,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:40,43.4,³²,183,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 4:50,33.5,³²,184,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:00,31.8,³²³²¼­,192,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:10,27.1,³²³²¼­,197,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:20,26.6,³²,175,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:30,15,¼­³²¼­,245,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:40,15.7,³²¼­,226,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 5:50,16,³²¼­,235,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:00,12.2,¼­³²¼­,258,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:10,11.2,¼­³²¼­,250,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:20,11.4,¼­ºÏ¼­,289,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:30,17,¼­,278,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:40,19.2,ºÏºÏ¼­,335,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 6:50,29.2,ºÏºÏ¼­,337,21.41,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:00,25.9,ºÏºÏ¼­,344,21.62,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:10,31.7,ºÏ,353,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:20,33.5,ºÏ,353,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:30,32.9,ºÏ,352,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:40,31.5,ºÏ,355,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-24 7:50,31.6,ºÏ,352,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:00,29.8,ºÏ,350,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:10,28.4,ºÏ,349,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:20,34.3,ºÏ,1,21.38,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:30,31.1,ºÏ,360,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:40,30.9,ºÏ,357,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-24 8:50,26.1,ºÏ,354,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:00,24.2,ºÏºÏ¼­,347,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:10,22.6,ºÏ,349,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:20,18.2,ºÏ,350,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:30,16.5,ºÏºÏ¼­,328,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:40,17.6,ºÏ,357,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-24 9:50,18.2,ºÏ,10,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:00,16.1,ºÏ,354,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:10,13.9,ºÏ,356,21.63,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:20,8,ºÏºÏµ¿,14,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:30,8.1,ºÏ,4,21.58,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:40,3.1,ºÏ,352,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-24 10:50,9.1,ºÏ,10,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:00,5.1,ºÏ,356,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:10,1.6,³²¼­,219,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:20,6.1,³²,179,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:30,9,³²,169,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:40,11.3,³²,180,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-24 11:50,11.7,³²,176,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:00,15.9,³²,175,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:10,19.7,³²,182,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:20,23.8,³²³²µ¿,160,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:30,28.6,³²³²µ¿,159,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:40,28.5,³²³²µ¿,162,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-24 12:50,30,³²³²µ¿,168,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:00,28.3,³²,183,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:10,30.6,³²,179,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:20,31.9,³²,176,22.02,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:30,32.2,³²,179,22.04,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:40,33.8,³²³²µ¿,155,22.18,-,-,-,-,-,-,-,-,-,-
2024-06-24 13:50,33.9,³²,175,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:00,40.9,³²,184,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:10,44.1,³²,189,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:20,44.9,³²,186,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:30,46.7,³²³²µ¿,163,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:40,51.5,³²³²µ¿,168,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-24 14:50,49.3,³²,186,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:00,56.1,³²,186,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:10,58,³²,184,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:20,57.6,³²,181,21.75,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:30,51.1,³²,178,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:40,45.7,³²,182,22.32,-,-,-,-,-,-,-,-,-,-
2024-06-24 15:50,48.5,³²,171,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:00,48.2,³²,180,22.1,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:10,44.5,³²,181,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:20,42.9,³²,185,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:30,37.8,³²³²¼­,192,22.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:40,30.8,³²,190,22.33,-,-,-,-,-,-,-,-,-,-
2024-06-24 16:50,28.8,³²³²¼­,192,22.08,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:00,13.8,³²¼­,214,22.03,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:10,16.1,³²³²¼­,213,22.25,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:20,15.5,³²¼­,220,22.24,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:30,9.9,³²³²¼­,200,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:40,6.5,¼­³²¼­,238,22.3,-,-,-,-,-,-,-,-,-,-
2024-06-24 17:50,5,¼­,271,22.33,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:00,5.4,ºÏºÏ¼­,337,22.32,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:10,5.8,ºÏºÏ¼­,329,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:20,7.4,ºÏ¼­,323,22.17,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:30,9.9,ºÏ¼­,326,22.2,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:40,14.1,ºÏºÏ¼­,329,22.3,-,-,-,-,-,-,-,-,-,-
2024-06-24 18:50,14.9,ºÏºÏ¼­,340,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:00,17.3,ºÏºÏ¼­,345,22.25,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:10,17,ºÏ,349,22.31,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:20,19.8,ºÏ,352,22.2,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:30,21.7,ºÏ,7,22.28,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:40,20.5,ºÏ,350,22.29,-,-,-,-,-,-,-,-,-,-
2024-06-24 19:50,24,ºÏ,351,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:00,20.2,ºÏ,11,21.89,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:10,23,ºÏ,4,21.98,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:20,22.7,ºÏºÏµ¿,12,21.91,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:30,21.4,ºÏ,354,21.86,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:40,23.1,ºÏ,359,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 20:50,24.2,ºÏºÏ¼­,346,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:00,24.5,ºÏ,353,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:10,25,ºÏ,349,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:20,25.2,ºÏºÏ¼­,345,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:30,24.6,ºÏ,352,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:40,25.5,ºÏ,353,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-24 21:50,24.1,ºÏ,356,21.85,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:00,20.1,ºÏºÏ¼­,346,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:10,18.8,ºÏ,354,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:20,12.5,ºÏ,5,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:30,13.9,ºÏ,360,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:40,16.7,ºÏ,358,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-24 22:50,16.1,ºÏ,1,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:00,12.4,ºÏµ¿,44,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:10,11.2,ºÏºÏµ¿,25,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:20,12,ºÏºÏµ¿,23,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:30,12.2,µ¿ºÏµ¿,65,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:40,17.6,µ¿³²µ¿,118,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-24 23:50,10.4,µ¿,95,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:00,11.8,³²µ¿,140,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:10,15.8,³²µ¿,141,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:20,18.4,³²µ¿,133,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:30,23.9,³²µ¿,137,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:40,22.7,³²³²µ¿,152,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 0:50,25.5,³²³²µ¿,159,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:00,20.3,³²,173,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:10,24.6,³²³²µ¿,166,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:20,19.8,³²,172,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:30,24.9,³²,173,21.76,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:40,22.7,³²,176,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 1:50,27.5,³²,174,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:00,25.9,³²,177,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:10,24.8,³²,180,21.8,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:20,20.5,³²¼­,215,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:30,23.1,³²,182,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:40,30.8,³²,181,21.83,-,-,-,-,-,-,-,-,-,-
2024-06-25 2:50,24.4,³²,190,21.84,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:00,24.2,³²,183,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:10,32.1,³²,189,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:20,27.6,³²,186,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:30,29.1,³²,180,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:40,26.5,³²,187,21.78,-,-,-,-,-,-,-,-,-,-
2024-06-25 3:50,17.2,³²,191,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:00,21.7,³²³²¼­,192,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:10,21.6,³²,183,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:20,31.7,³²,187,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:30,32.8,³²³²¼­,192,21.74,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:40,37,³²,188,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 4:50,29.4,³²³²¼­,194,21.68,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:00,35.7,³²,190,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:10,28.4,³²³²¼­,195,21.77,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:20,32.3,³²,190,21.79,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:30,35.6,³²,183,21.88,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:40,27.2,³²,187,21.73,-,-,-,-,-,-,-,-,-,-
2024-06-25 5:50,33.4,³²³²¼­,197,21.87,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:00,28.9,³²,188,21.81,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:10,19.4,³²,191,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:20,21.3,³²,190,21.82,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:30,17.3,³²³²¼­,210,21.72,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:40,14.5,³²¼­,222,21.69,-,-,-,-,-,-,-,-,-,-
2024-06-25 6:50,7.3,¼­³²¼­,252,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:00,6.4,ºÏ¼­,312,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:10,8.6,¼­,280,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:20,9.6,ºÏºÏ¼­,328,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:30,7.3,ºÏºÏ¼­,336,21.5,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:40,11.2,ºÏºÏ¼­,327,21.4,-,-,-,-,-,-,-,-,-,-
2024-06-25 7:50,13.1,ºÏºÏ¼­,340,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:00,16.5,ºÏºÏ¼­,337,21.47,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:10,15.4,ºÏºÏ¼­,341,21.48,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:20,18.3,ºÏºÏ¼­,341,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:30,29.9,ºÏ,360,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:40,27.9,ºÏ,2,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-25 8:50,24.7,ºÏ,3,21.44,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:00,22.7,ºÏ,357,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:10,20,ºÏ,350,21.56,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:20,17.8,ºÏºÏ¼­,342,21.67,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:30,16.4,ºÏ,349,21.65,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:40,20.1,ºÏ,359,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 9:50,19.2,ºÏ,349,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:00,18.7,ºÏ,5,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:10,18.7,ºÏ,0,21.7,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:20,15.9,ºÏ¼­,307,21.71,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:30,7.5,ºÏºÏµ¿,13,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:40,10.3,ºÏ,356,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-25 10:50,10.3,ºÏ,5,21.6,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:00,9.5,ºÏ,351,21.43,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:10,9,ºÏºÏ¼­,338,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:20,8.3,ºÏ,9,21.42,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:30,4,ºÏ¼­,308,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:40,8.4,ºÏµ¿,40,21.39,-,-,-,-,-,-,-,-,-,-
2024-06-25 11:50,3.4,µ¿ºÏµ¿,68,21.45,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:00,8.3,µ¿,89,21.46,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:10,6.4,µ¿³²µ¿,115,21.53,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:20,8.1,³²,170,21.54,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:30,6.7,³²³²¼­,202,21.66,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:40,5.6,³²³²¼­,202,21.61,-,-,-,-,-,-,-,-,-,-
2024-06-25 12:50,13.6,³²,170,21.59,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:00,7.6,³²,178,21.64,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:10,6.2,³²,191,21.57,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:20,3.9,³²,188,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:30,6.3,³²³²¼­,206,21.51,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:40,9.3,³²³²¼­,201,21.52,-,-,-,-,-,-,-,-,-,-
2024-06-25 13:50,11,³²³²¼­,193,21.55,-,-,-,-,-,-,-,-,-,-
2024-06-25 14:00,14.3,³²,184,21.5,-,-,-,-,-,-,-,-,-,-
